ts,phase57_core,phase57_lock_a,phase57_lock_b,phase57_lock_c,phase57_lock_d,phase57_lock_e,phase57_lock_f
2024-09-06,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-07,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-08,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-09,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-10,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-11,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-12,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-13,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-14,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-15,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-16,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-17,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-18,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-19,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-20,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-21,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-22,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-23,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-24,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-25,29.529769519497965,28.99775294239301,30.393981032016445,33.41368594149021,29.529769519497965,33.41368594149021,29.529769519497965
2024-09-26,29.870980994716078,29.332817056352695,30.745178324593958,33.79977541181413,29.870980994716078,33.79977541181413,29.870980994716078
2024-09-27,29.85173422861123,29.313917045362775,30.725368287013676,33.77799720600755,29.85173422861123,33.77799720600755,29.85173422861123
2024-09-28,30.121188954079035,29.57851719922163,31.00270881313759,34.08289208729969,30.121188954079035,34.08289208729969,30.121188954079035
2024-09-29,30.024955123554818,29.484017144272038,30.903658625236194,33.97400105826678,30.024955123554818,33.97400105826678,30.024955123554818
2024-09-30,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-01,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-02,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-03,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-04,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-05,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-06,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-07,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-08,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-09,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-10,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-11,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-12,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-13,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-14,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-15,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-16,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-17,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-18,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-19,29.979917690869488,29.439791118555632,30.85730313729834,33.92304005667938,29.979917690869488,33.92304005667938,29.979917690869488
2024-10-20,30.260192613787414,29.715016530164615,31.145780522307817,34.24017826683275,30.260192613787414,34.24017826683275,30.260192613787414
2024-10-21,30.623162095897236,30.071446652685527,31.519372586653677,34.65088747584147,30.623162095897236,34.65088747584147,30.623162095897236
2024-10-22,30.623162095897236,30.071446652685527,31.519372586653677,34.65088747584147,30.623162095897236,34.65088747584147,30.623162095897236
2024-10-23,30.57722735275339,30.0263394827065,31.472093527773698,34.598911144627714,30.57722735275339,34.598911144627714,30.57722735275339
2024-10-24,30.159827765032237,29.616459882562555,31.042478418736305,34.126612885509466,30.159827765032237,34.126612885509466,30.159827765032237
2024-10-25,30.11458802338469,29.572035192738714,30.9959147011082,34.0754229661812,30.11458802338469,34.0754229661812,30.11458802338469
2024-10-26,30.11458802338469,29.572035192738714,30.9959147011082,34.0754229661812,30.11458802338469,34.0754229661812,30.11458802338469
2024-10-27,30.11458802338469,29.572035192738714,30.9959147011082,34.0754229661812,30.11458802338469,34.0754229661812,30.11458802338469
2024-10-28,30.454560080747342,29.905882218541265,31.34583630330944,34.46011000365019,30.454560080747342,34.46011000365019,30.454560080747342
2024-10-29,30.98563779712838,30.427391890422015,31.892456419242073,35.061037959215945,30.98563779712838,35.061037959215945,30.98563779712838
2024-10-30,30.839133599506024,30.28352715335146,31.741664663122727,34.895264730094354,30.839133599506024,34.895264730094354,30.839133599506024
2024-10-31,30.792874899106767,30.238101862621434,31.694052166128046,34.84292183299922,30.792874899106767,34.84292183299922,30.792874899106767
2024-11-01,30.792874899106767,30.238101862621434,31.694052166128046,34.84292183299922,30.792874899106767,34.84292183299922,30.792874899106767
2024-11-02,30.792874899106767,30.238101862621434,31.694052166128046,34.84292183299922,30.792874899106767,34.84292183299922,30.792874899106767
2024-11-03,30.792874899106767,30.238101862621434,31.694052166128046,34.84292183299922,30.792874899106767,34.84292183299922,30.792874899106767
2024-11-04,30.792874899106767,30.238101862621434,31.694052166128046,34.84292183299922,30.792874899106767,34.84292183299922,30.792874899106767
2024-11-05,30.792874899106767,30.238101862621434,31.694052166128046,34.84292183299922,30.792874899106767,34.84292183299922,30.792874899106767
2024-11-06,30.29189851132514,29.746151205394934,31.178414317425265,34.276054297023876,30.29189851132514,34.276054297023876,30.29189851132514
2024-11-07,30.443263400825828,29.894789062761056,31.334209017324955,34.447327522742924,30.443263400825828,34.447327522742924,30.443263400825828
2024-11-08,30.35802683322046,29.81108814096937,31.246477935735538,34.3508801766566,30.35802683322046,34.3508801766566,30.35802683322046
2024-11-09,31.904100739679937,31.329307548018594,32.83779888918888,36.10030215973912,31.904100739679937,36.10030215973912,31.904100739679937
2024-11-10,33.73569713574096,33.127905391733094,34.72299836842732,38.1728001082632,33.73569713574096,38.1728001082632,33.73569713574096
2024-11-11,32.14254239323017,31.563453370127366,33.08321872189239,36.37010496066639,32.14254239323017,36.37010496066639,32.14254239323017
2024-11-12,32.93168278549486,32.33837638863061,33.895453917234974,37.263037403415936,32.93168278549486,37.263037403415936,32.93168278549486
2024-11-13,31.820439998320133,31.247154061946606,32.75168975161721,36.00563790116497,31.820439998320133,36.00563790116497,31.820439998320133
2024-11-14,33.17103865382276,32.57341995476822,34.14181471991773,37.533874661637014,33.17103865382276,37.533874661637014,33.17103865382276
2024-11-15,33.00883111688826,32.41413479413345,33.97486005413268,37.35033270432869,33.00883111688826,37.35033270432869,33.00883111688826
2024-11-16,32.742488636889306,32.15259081465964,33.70072285574501,37.04895940801202,32.742488636889306,37.04895940801202,32.742488636889306
2024-11-17,32.96414399254593,32.37025276550707,33.92886512658204,37.29976808554908,32.96414399254593,37.29976808554908,32.96414399254593
2024-11-18,33.53817294939438,32.93393985630811,34.51969348420807,37.94929646310012,33.53817294939438,37.94929646310012,33.53817294939438
2024-11-19,34.25600578310998,33.638840013157576,35.258534250225715,38.76154258809699,34.25600578310998,38.76154258809699,34.25600578310998
2024-11-20,35.72038084005522,35.07683247998882,36.7657653742331,40.4185202431719,35.72038084005522,40.4185202431719,35.72038084005522
2024-11-21,35.92924510029119,35.281933783364025,36.98074220836269,40.654855470621555,35.92924510029119,40.654855470621555,35.92924510029119
2024-11-22,35.48614244967926,34.84681419389075,36.524671816447075,40.15347354152749,35.48614244967926,40.15347354152749,35.48614244967926
2024-11-23,35.56884816252387,34.92802985750808,36.609797975856445,40.24705716102484,35.56884816252387,40.24705716102484,35.56884816252387
2024-11-24,33.79221217156629,33.183402236884945,34.781167360425876,38.23674830998529,33.79221217156629,38.23674830998529,33.79221217156629
2024-11-25,33.41259934400654,32.810628620075214,34.39044487027088,37.807206731915485,33.41259934400654,37.807206731915485,33.41259934400654
2024-11-26,34.82879479903505,34.20130950215732,35.84808637909958,39.409667940928436,34.82879479903505,39.409667940928436,34.82879479903505
2024-11-27,34.749180922494716,34.123129971457686,35.766142540971934,39.3195828129173,34.749180922494716,39.3195828129173,34.749180922494716
2024-11-28,35.40897370337721,34.77103574127997,36.445244667182656,40.066155140625895,35.40897370337721,40.066155140625895,35.40897370337721
2024-11-29,35.02675951883288,34.395707634259814,36.05184468932176,39.63367006090611,35.02675951883288,39.63367006090611,35.02675951883288
2024-11-30,35.31485418851121,34.678611909887046,36.34837067202022,39.95965651358374,35.31485418851121,39.95965651358374,35.31485418851121
2024-12-01,37.66690528793908,36.98828779963821,38.769256363496474,42.621062208021264,37.66690528793908,42.621062208021264,37.66690528793908
2024-12-02,73.86803960087238,72.53721236363438,76.02984483230485,83.58356724414668,73.86803960087238,83.58356724414668,73.86803960087238
2024-12-03,78.20970811445389,76.80066016438593,80.4985756282553,88.4962756917721,78.20970811445389,88.4962756917721,78.20970811445389
2024-12-04,77.13778392694535,75.74804806249247,79.39528075149093,87.2833661859648,77.13778392694535,87.2833661859648,77.13778392694535
2024-12-05,81.49211930992918,80.02393452278857,83.87704912256011,92.2104075187755,81.49211930992918,92.2104075187755,81.49211930992918
2024-12-06,81.43811552481705,79.97090368495553,83.82146487496647,92.14930086116352,81.43811552481705,92.14930086116352,81.43811552481705
2024-12-07,81.59971930441672,80.12959596571628,83.98779811399197,92.33215965167781,81.59971930441672,92.33215965167781,81.59971930441672
2024-12-08,75.64605673064068,74.28319624008562,77.85989700664017,85.59543888890977,75.64605673064068,85.59543888890977,75.64605673064068
2024-12-09,73.93933333322927,72.60722164819252,76.10322503080339,83.6642379172109,73.93933333322927,83.6642379172109,73.93933333322927
2024-12-10,78.08763918131365,76.68079045924635,80.37293425350587,88.35815158645293,78.08763918131365,88.35815158645293,78.08763918131365
2024-12-11,79.10250276568485,77.67736997776905,81.41749860451091,89.50649556723626,79.10250276568485,89.50649556723626,79.10250276568485
2024-12-12,79.61584440605253,78.18146311173665,81.94586358446706,90.08735470129112,79.61584440605253,90.08735470129112,79.61584440605253
2024-12-13,78.87181489871533,77.45083824785584,81.18005947894108,89.24546637321082,78.87181489871533,89.24546637321082,78.87181489871533
2024-12-14,80.6814511696423,79.22787160618547,83.04265615302234,91.29311588111362,80.6814511696423,91.29311588111362,80.6814511696423
2024-12-15,81.23473523220612,79.7711875485126,83.61213250101001,91.91917088268525,81.23473523220612,91.91917088268525,81.23473523220612
2024-12-16,79.33482093560116,77.90550263863567,81.6566157451024,89.76936949054812,79.33482093560116,89.76936949054812,79.33482093560116
2024-12-17,74.66435166239134,73.31917784459512,76.84946158134149,84.48461461322437,74.66435166239134,84.48461461322437,74.66435166239134
2024-12-18,72.62111155741924,71.31274932415411,74.74642447658616,82.1726364203192,72.62111155741924,82.1726364203192,72.62111155741924
2024-12-19,73.57640409819643,72.25083104764597,75.72967439139627,83.25357424879434,73.57640409819643,83.25357424879434,73.57640409819643
2024-12-20,72.9694202493068,71.65478278934505,75.10492669136053,82.56675657197624,72.9694202493068,82.56675657197624,72.9694202493068
2024-12-21,71.39012099139902,70.10393662806106,73.47940802088692,80.77973925792251,71.39012099139902,80.77973925792251,71.39012099139902
2024-12-22,71.16151965132993,69.87945383359677,73.24411648603882,80.52107102220097,71.16151965132993,80.52107102220097,71.16151965132993
2024-12-23,73.99811877957373,72.6649479995133,76.16373087863848,83.73075514623253,73.99811877957373,83.73075514623253,73.99811877957373
2024-12-24,74.5726371474206,73.22911568394748,76.75506297025379,84.38083730478705,74.5726371474206,84.38083730478705,74.5726371474206
2024-12-25,71.84412115276392,70.54975739568926,73.94669484762449,81.29345199784812,71.84412115276392,81.29345199784812,71.84412115276392
2024-12-26,70.72468709060209,69.45049137031663,72.79449968303052,80.0267838594265,70.72468709060209,80.0267838594265,70.72468709060209
2024-12-27,71.47541899141889,70.18769787548372,73.56720233275793,80.87625611634972,71.47541899141889,80.87625611634972,71.47541899141889
2024-12-28,68.54699942472934,67.31203753379145,70.55308030566324,77.5626748287724,68.54699942472934,77.5626748287724,68.54699942472934
2024-12-29,69.59783436862443,68.3439403417759,71.63466874581138,78.75172131856876,69.59783436862443,78.75172131856876,69.59783436862443
2024-12-30,69.29590432840668,68.04744995750994,71.32390248976881,78.41007979192304,69.29590432840668,78.41007979192304,69.29590432840668
2024-12-31,69.8425358391277,68.58423320222674,71.88653159384587,79.0286072617326,69.8425358391277,79.0286072617326,69.8425358391277
2025-01-01,69.68565062215181,68.43017447314737,71.72505500982376,78.8510876449461,69.68565062215181,78.8510876449461,69.68565062215181
2025-01-02,70.53717227152408,69.26635487060332,72.6014970979438,79.8146060681332,70.53717227152408,79.8146060681332,70.53717227152408
2025-01-03,70.39212744828222,69.12392321541674,72.45220742592336,79.65048415827398,70.39212744828222,79.65048415827398,70.39212744828222
2025-01-04,69.98560726341388,68.72472701176453,72.03379011386605,79.19049622043727,69.98560726341388,79.19049622043727,69.98560726341388
2025-01-05,71.9718333122973,70.6751686572788,74.07814460214605,81.43796155748896,71.9718333122973,81.43796155748896,71.9718333122973
2025-01-06,68.03820566508578,66.81241034465837,70.02939630367322,76.98696173753089,68.03820566508578,76.98696173753089,68.03820566508578
2025-01-07,67.64109145321815,66.42245065336964,69.62066023768125,76.53761689758942,67.64109145321815,76.53761689758942,67.64109145321815
2025-01-08,66.6158288713877,65.41565948863098,68.56539255452459,75.3775061864569,66.6158288713877,75.3775061864569,66.6158288713877
2025-01-09,67.3670402228142,66.15333680649164,69.33858868635409,76.22752095395022,67.3670402228142,76.22752095395022,67.3670402228142
2025-01-10,67.70620291576095,66.4863890496137,69.68767723746468,76.61129217497889,67.70620291576095,76.61129217497889,67.70620291576095
2025-01-11,65.61622459215897,64.43406435934645,67.53653408401266,74.24642849789367,65.61622459215897,74.24642849789367,65.61622459215897
2025-01-12,66.10351269301906,64.91257334165255,68.03808304750488,74.79780738875881,66.10351269301906,74.79780738875881,66.10351269301906
2025-01-13,69.87868556043504,68.6197316400562,71.92373926466779,79.06951159164409,69.87868556043504,79.06951159164409,69.87868556043504
2025-01-14,82.33858990285732,80.8551548650443,84.748292331168,93.16821054301286,82.33858990285732,93.16821054301286,82.33858990285732
2025-01-15,84.2034353722777,82.68640275752404,86.66771394357781,95.27833066445439,84.2034353722777,95.27833066445439,84.2034353722777
2025-01-16,87.54142321951633,85.96425248320594,90.10339058328486,99.0553488877256,87.54142321951633,99.0553488877256,87.54142321951633
2025-01-17,104.47463277671496,102.59238860655763,107.53216359666139,118.2157065651564,104.47463277671496,118.2157065651564,104.47463277671496
2025-01-18,100.93906545058753,99.12051904907445,103.89312516201393,114.21512213180304,100.93906545058753,114.21512213180304,100.93906545058753
2025-01-19,101.86390916836416,100.02870052406709,104.845035145501,115.2616063419268,101.86390916836416,115.2616063419268,101.86390916836416
2025-01-20,105.73267535631177,103.82776593959343,108.82702376400836,119.63921376956971,105.73267535631177,119.63921376956971,105.73267535631177
2025-01-21,103.30495561651544,101.4437846768375,106.32825493096004,116.89218708228218,103.30495561651544,116.89218708228218,103.30495561651544
2025-01-22,103.5078466686424,101.64302038708965,106.53708374643186,117.12176347269838,103.5078466686424,117.12176347269838,103.5078466686424
2025-01-23,104.46428752002798,102.58222973290518,107.52151557804723,118.20400064385909,104.46428752002798,118.20400064385909,104.46428752002798
2025-01-24,104.34111647429205,102.4612777711383,107.39473983652579,118.0646294700818,104.34111647429205,118.0646294700818,104.34111647429205
2025-01-25,102.22250475877651,100.38083555614523,105.21412531283065,115.66736638113503,102.22250475877651,115.66736638113503,102.22250475877651
2025-01-26,103.81057686999439,101.94029651656331,106.84867358094228,117.46431040203694,103.81057686999439,117.46431040203694,103.81057686999439
2025-01-27,100.99287430246652,99.1733584656459,103.9485087715028,114.27600821749935,100.99287430246652,114.27600821749935,100.99287430246652
2025-01-28,102.01305062501864,100.17515500657429,104.99854134207494,115.43036369677911,102.01305062501864,115.43036369677911,102.01305062501864
2025-01-29,102.68029945878426,100.83038249894804,105.68531772831517,116.18537273813139,102.68029945878426,116.18537273813139,102.68029945878426
2025-01-30,100.43165226483815,98.62224756103055,103.37086213747935,113.6409711950676,100.43165226483815,113.6409711950676,100.43165226483815
2025-01-31,98.67273281507758,96.89501729544892,101.56046655150742,111.65070906139697,98.67273281507758,111.65070906139697,98.67273281507758
2025-02-01,95.7949217096073,94.06905363880061,98.59843408133739,108.39439253601314,95.7949217096073,108.39439253601314,95.7949217096073
2025-02-02,99.35208825607273,97.56213327903424,102.25970385418836,112.4194170370236,99.35208825607273,112.4194170370236,99.35208825607273
2025-02-03,95.85624185520436,94.12926902352419,98.6615488083564,108.46377784176413,95.85624185520436,108.46377784176413,95.85624185520436
2025-02-04,94.72798647403167,93.02134060648834,97.50027416203751,107.18712815632014,94.72798647403167,107.18712815632014,94.72798647403167
2025-02-05,94.67103933530002,92.96541944331685,97.44166042130736,107.12269101915965,94.67103933530002,107.12269101915965,94.67103933530002
2025-02-06,94.62441680694792,92.91963687946001,97.3936734486538,107.06993644147401,94.62441680694792,107.06993644147401,94.62441680694792
2025-02-07,94.56356729886105,92.85988365310976,97.33104313271521,107.00108367404667,94.56356729886105,107.00108367404667,94.56356729886105
2025-02-08,94.58122601044089,92.87722422040864,97.34921864012826,107.02106495573159,94.58122601044089,107.02106495573159,94.58122601044089
2025-02-09,95.53041362393863,93.80931100469638,98.3261849622469,108.09509490357878,95.53041362393863,108.09509490357878,95.53041362393863
2025-02-10,93.91002828628885,92.21811898196084,96.6583777961745,106.26158764438141,93.91002828628885,106.26158764438141,93.91002828628885
2025-02-11,95.96101753090795,94.23215703138416,98.76939082513371,108.5823341860646,95.96101753090795,108.5823341860646,95.96101753090795
2025-02-12,94.72378015128447,93.01721006602683,97.49594473800634,107.18236859505262,94.72378015128447,107.18236859505262,94.72378015128447
2025-02-13,95.59871489260334,93.87638173862418,98.39648512029207,108.1723795277971,95.59871489260334,108.1723795277971,95.59871489260334
2025-02-14,95.66654552375789,93.94299031417867,98.46630086725683,108.2491316136918,95.66654552375789,108.2491316136918,95.66654552375789
2025-02-15,94.24331808308057,92.54540413666567,97.00142157628812,106.63871353390616,94.24331808308057,106.63871353390616,94.24331808308057
2025-02-16,93.91179317695203,92.2198520758608,96.66019433772608,106.26358466309507,93.91179317695203,106.26358466309507,93.91179317695203
2025-02-17,93.80564480851044,92.11561610607868,96.55093945529758,106.14347508201733,93.80564480851044,106.14347508201733,93.80564480851044
2025-02-18,93.66493634129768,91.97744268191957,96.40611304611464,105.98425986939431,93.66493634129768,105.98425986939431,93.66493634129768
2025-02-19,95.13387364298174,93.41991519881391,97.91803993247682,107.64639982053085,95.13387364298174,107.64639982053085,95.13387364298174
2025-02-20,93.07933810133561,91.40239474344149,95.80337682136907,105.32164055348457,93.07933810133561,105.32164055348457,93.07933810133561
2025-02-21,93.43646391782988,91.75308648145908,96.17095420071175,105.72573750608892,93.43646391782988,105.72573750608892,93.43646391782988
2025-02-22,93.15290584533987,91.47463707041788,95.8790975822222,105.40488432861663,93.15290584533987,105.40488432861663,93.15290584533987
2025-02-23,88.59956378181242,87.00332928952939,91.19249844639904,100.25266187071952,88.59956378181242,100.25266187071952,88.59956378181242
2025-02-24,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-02-25,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-02-26,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-02-27,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-02-28,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-01,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-02,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-03,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-04,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-05,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-06,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-07,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-08,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-09,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-10,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-11,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-12,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-13,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-14,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-15,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-16,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-17,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-18,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-19,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-20,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-21,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-22,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-23,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-24,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-25,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-26,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-27,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-28,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-29,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-30,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-03-31,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-01,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-02,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-03,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-04,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-05,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-06,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-07,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-08,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-09,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-10,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-11,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-12,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-13,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
2025-04-14,88.46666443613971,86.8728242955951,91.05570969872944,100.10228287791345,88.46666443613971,100.10228287791345,88.46666443613971
