ts,phase56_phase42_core,phase56_profit_lock_light,phase56_profit_lock_medium,phase56_profit_lock_strict
2023-07-02,17.005393041766506,17.005393041766506,17.005393041766506,19.242035127771935
2023-07-03,16.94380320795853,16.94380320795853,16.94380320795853,19.172344662944926
2023-07-04,16.952601755645386,16.952601755645386,16.952601755645386,19.1823004436345
2023-07-05,16.927172853011918,16.927172853011918,16.927172853011918,19.15352699296905
2023-07-06,16.927172853011918,16.927172853011918,16.927172853011918,19.15352699296905
2023-07-07,16.927172853011918,16.927172853011918,16.927172853011918,19.15352699296905
2023-07-08,16.927172853011918,16.927172853011918,16.927172853011918,19.15352699296905
2023-07-09,16.927172853011918,16.927172853011918,16.927172853011918,19.15352699296905
2023-07-10,16.927172853011918,16.927172853011918,16.927172853011918,19.15352699296905
2023-07-11,16.927172853011918,16.927172853011918,16.927172853011918,19.15352699296905
2023-07-12,16.927172853011918,16.927172853011918,16.927172853011918,19.15352699296905
2023-07-13,16.522676398945816,16.522676398945816,16.522676398945816,18.69582895805256
2023-07-14,16.71710949627943,16.71710949627943,16.71710949627943,18.91583495730856
2023-07-15,16.5061289013004,16.5061289013004,16.5061289013004,18.677105043222262
2023-07-16,16.541292333796907,16.541292333796907,16.541292333796907,18.716893362236647
2023-07-17,16.50199202688905,16.50199202688905,16.50199202688905,18.67242406451469
2023-07-18,16.611619198789917,16.611619198789917,16.611619198789917,18.796470000265415
2023-07-19,16.69849356142834,16.69849356142834,16.69849356142834,18.894770553124477
2023-07-20,16.63644044525804,16.63644044525804,16.63644044525804,18.82455587251086
2023-07-21,17.35418815562787,17.35418815562787,17.35418815562787,19.636705678275035
2023-07-22,17.32815687339443,17.32815687339443,17.32815687339443,19.607250619757625
2023-07-23,16.90933488528698,16.90933488528698,16.90933488528698,19.133342878392675
2023-07-24,16.88397088295905,16.88397088295905,16.88397088295905,19.104642864075085
2023-07-25,16.88397088295905,16.88397088295905,16.88397088295905,19.104642864075085
2023-07-26,16.88397088295905,16.88397088295905,16.88397088295905,19.104642864075085
2023-07-27,16.88397088295905,16.88397088295905,16.88397088295905,19.104642864075085
2023-07-28,16.88397088295905,16.88397088295905,16.88397088295905,19.104642864075085
2023-07-29,16.203330988254926,16.203330988254926,16.203330988254926,18.3344814963788
2023-07-30,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-07-31,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-01,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-02,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-03,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-04,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-05,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-06,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-07,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-08,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-09,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-10,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-11,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-12,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-13,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-14,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-15,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-16,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-17,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-18,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-19,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-20,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-21,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-22,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-23,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-24,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-25,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-26,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-27,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-28,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-29,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-30,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-08-31,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-01,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-02,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-03,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-04,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-05,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-06,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-07,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-08,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-09,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-10,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-11,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-12,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-13,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-14,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-15,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-16,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-17,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-18,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-19,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-20,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-21,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-22,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-23,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-24,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-25,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-26,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-27,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-28,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-29,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-09-30,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-01,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-02,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-03,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-04,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-05,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-06,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-07,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-08,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-09,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-10,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-11,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-12,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-13,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-14,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-15,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-16,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-17,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-18,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-19,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-20,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-21,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-22,16.179025991772544,16.179025991772544,16.179025991772544,18.306979774134234
2023-10-23,15.286936422485919,15.286936422485919,15.286936422485919,17.29755771683911
2023-10-24,15.264006017852191,15.264006017852191,15.264006017852191,17.27161138026385
2023-10-25,15.264006017852191,15.264006017852191,15.264006017852191,17.27161138026385
2023-10-26,15.264006017852191,15.264006017852191,15.264006017852191,17.27161138026385
2023-10-27,15.371669239171627,15.371669239171627,15.371669239171627,17.393435055936003
2023-10-28,15.46292477584009,15.46292477584009,15.46292477584009,17.496693018740245
2023-10-29,15.575364633520874,15.575364633520874,15.575364633520874,17.623921580052613
2023-10-30,15.831206048823528,15.831206048823528,15.831206048823528,17.913412654343077
2023-10-31,16.31844543210693,16.31844543210693,16.31844543210693,18.464736420030015
2023-11-01,16.168525621865886,16.168525621865886,16.168525621865886,18.295098338280187
2023-11-02,15.842612990907089,15.842612990907089,15.842612990907089,17.92631989969361
2023-11-03,15.91268420656323,15.91268420656323,15.91268420656323,18.005607263989724
2023-11-04,15.982755422219372,15.982755422219372,15.982755422219372,18.084894628285838
2023-11-05,15.91268420656323,15.91268420656323,15.91268420656323,18.005607263989724
2023-11-06,15.738320949000272,15.738320949000272,15.738320949000272,17.808310799345904
2023-11-07,15.79140693165967,15.79140693165967,15.79140693165967,17.868378940118397
2023-11-08,16.268530588464003,16.268530588464003,16.268530588464003,18.40825650378136
2023-11-09,16.534732582998664,16.534732582998664,16.534732582998664,18.70947083721889
2023-11-10,16.458653973210833,16.458653973210833,16.458653973210833,18.623385953534402
2023-11-11,16.486999432831364,16.486999432831364,16.486999432831364,18.655459562676604
2023-11-12,16.239337382554755,16.239337382554755,16.239337382554755,18.375223648132664
2023-11-13,15.531297410598308,15.531297410598308,15.531297410598308,17.574058395510114
2023-11-14,15.810866841585403,15.810866841585403,15.810866841585403,17.890398323584254
2023-11-15,15.548010800494275,15.548010800494275,15.548010800494275,17.59297002164498
2023-11-16,15.757687873734595,15.757687873734595,15.757687873734595,17.830224967700584
2023-11-17,15.634616548137016,15.634616548137016,15.634616548137016,17.690966629798382
2023-11-18,15.72426109394266,15.72426109394266,15.72426109394266,17.792401715430852
2023-11-19,15.714513539140633,15.714513539140633,15.714513539140633,17.78137210903188
2023-11-20,14.998155956915708,14.998155956915708,14.998155956915708,16.970795268651724
2023-11-21,15.697543829379116,15.697543829379116,15.697543829379116,17.76217045044409
2023-11-22,15.649681191016148,15.649681191016148,15.649681191016148,17.70801265671206
2023-11-23,15.825626532408478,15.825626532408478,15.825626532408478,17.907099289483433
2023-11-24,15.853783493956392,15.853783493956392,15.853783493956392,17.938959608257928
2023-11-25,15.635970407008905,15.635970407008905,15.635970407008905,17.69249855557669
2023-11-26,14.787293223106493,14.787293223106493,14.787293223106493,16.732198717479424
2023-11-27,14.93526770645358,14.93526770645358,14.93526770645358,16.899635612327153
2023-11-28,14.904588039991918,14.904588039991918,14.904588039991918,16.864920788723033
2023-11-29,14.865638401576282,14.865638401576282,14.865638401576282,16.820848281326885
2023-11-30,15.198775063286993,15.198775063286993,15.198775063286993,17.197800894609166
2023-12-01,15.500463667257046,15.500463667257046,15.500463667257046,17.539169229994446
2023-12-02,15.348702588374,15.348702588374,15.348702588374,17.367447705903594
2023-12-03,16.07785845151352,16.07785845151352,16.07785845151352,18.19250612694048
2023-12-04,16.461844188035762,16.461844188035762,16.461844188035762,18.62699576282112
2023-12-05,16.56304047451229,16.56304047451229,16.56304047451229,18.741501937091773
2023-12-06,16.328069404828774,16.328069404828774,16.328069404828774,18.475626190159275
2023-12-07,19.501683307468532,19.501683307468532,19.501683307468532,22.066651110700366
2023-12-08,20.70668280776499,20.70668280776499,20.70668280776499,23.430138720584125
2023-12-09,21.35960157252879,21.35960157252879,21.35960157252879,24.168932924064727
2023-12-10,19.738653995897653,19.738653995897653,19.738653995897653,22.33478947714719
2023-12-11,19.793788388510542,19.793788388510542,19.793788388510542,22.397175445927797
2023-12-12,20.45050931606278,20.45050931606278,20.45050931606278,23.140271893393997
2023-12-13,20.523607110496208,20.523607110496208,20.523607110496208,23.222983908623284
