ts,phase54_phase42_core,phase54_phase42_bnb_trend_base,phase54_phase42_bnb_trend_strict,phase54_phase42_bnb_trend_gap
2021-05-12,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-13,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-14,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-15,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-16,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-17,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-18,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-19,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-20,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-21,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-22,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-23,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-24,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-25,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-26,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-27,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-28,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-29,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-30,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-05-31,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-01,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-02,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-03,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-04,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-05,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-06,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-07,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-08,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-09,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-10,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-11,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-12,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-13,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-14,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-15,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-16,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-17,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-18,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-19,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-20,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-21,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-22,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-23,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-24,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-25,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-26,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-27,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-28,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-29,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-06-30,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-01,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-02,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-03,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-04,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-05,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-06,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-07,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-08,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-09,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-10,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-11,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-12,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-13,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-14,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-15,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-16,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-17,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-18,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-19,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-20,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-21,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-22,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-23,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-24,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-25,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-26,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-27,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-28,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-29,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-30,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-07-31,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-01,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-02,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-03,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-04,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-05,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-06,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-07,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-08,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-09,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-10,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-11,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-12,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-13,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-14,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-15,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-16,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-17,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-18,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-19,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-20,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-21,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-22,14.979212532530644,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-23,14.13313614772247,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-24,14.111936443500886,17.792553123432672,18.404535340087396,17.792553123432672
2021-08-25,13.506195083938856,17.028824817100105,17.614538283082066,17.028824817100105
2021-08-26,14.293241399689526,18.021145285638283,18.64099002416752,18.021145285638283
2021-08-27,14.166746355210764,17.86165832878086,18.476017447528157,17.86165832878086
2021-08-28,14.075007974661961,17.745993124653328,18.356373890911204,17.745993124653328
2021-08-29,14.101948755622747,17.779960488264315,18.39150957602908,17.779960488264315
2021-08-30,14.973310546309037,18.878587243889715,19.52792405287243,18.878587243889715
2021-08-31,16.709484505081754,21.067582887163784,21.79221110580114,21.067582887163784
2021-09-01,16.53046148735206,20.84186782913291,21.558732485082672,20.84186782913291
2021-09-02,17.195422837841214,21.680261638584664,22.425963196039145,21.680261638584664
2021-09-03,16.96579306948988,21.390740787320183,22.12648415546392,21.390740787320183
2021-09-04,17.248605773352132,21.747315526555788,22.495323430194045,21.747315526555788
2021-09-05,17.145907690986217,21.617832156680514,22.36138642630872,21.617832156680514
2021-09-06,14.996758195216561,18.908150411246442,19.558504057586042,18.908150411246442
2021-09-07,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-08,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-09,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-10,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-11,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-12,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-13,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-14,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-15,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-16,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-17,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-18,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-19,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-20,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-21,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-22,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-23,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-24,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-25,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-26,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-27,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-28,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-29,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-30,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-01,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-02,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-03,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-04,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-05,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-06,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-07,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-08,14.974263057923737,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-09,14.872578006579374,18.751582061321468,19.396550474570553,18.751582061321468
2021-10-10,15.63781144950375,19.716400514095163,20.394554256695333,19.716400514095163
2021-10-11,15.23662543321255,19.210578826489215,19.87133462313606,19.210578826489215
2021-10-12,15.609418073939132,19.680601696185967,20.357524123651896,19.680601696185967
2021-10-13,15.604231895326178,19.674062879996708,20.350760402177933,19.674062879996708
2021-10-14,16.780912151787003,21.157639996163184,21.88536576627663,21.157639996163184
2021-10-15,16.564091247918604,20.884268764242293,21.602591817875425,20.884268764242293
2021-10-16,16.741705621024128,21.108207780805863,21.83423330944645,21.108207780805863
2021-10-17,16.872723294892072,21.273396940474843,22.005104218519254,21.273396940474843
2021-10-18,17.490588724344498,22.05241146627564,22.81091327082777,22.05241146627564
2021-10-19,17.958819568035054,22.642764334838244,23.42157157024142,22.642764334838244
2021-10-20,16.922601490146032,21.336284159554246,22.070154469484216,21.336284159554246
2021-10-21,16.534508161953873,20.8469699406053,21.564010085787373,20.8469699406053
2021-10-22,16.64797416183657,20.99002967154294,21.711990415283626,20.99002967154294
2021-10-23,16.259287479559614,20.499967342360012,21.205072189792183,20.499967342360012
2021-10-24,16.805430872754474,21.188553588148167,21.917342644031592,21.188553588148167
2021-10-25,16.401215616290806,20.678912586523335,21.390172329569598,20.678912586523335
2021-10-26,15.569467810174592,19.630231770472975,20.305421703530893,19.630231770472975
2021-10-27,17.014546257971574,21.452209580031255,22.190067192699512,21.452209580031255
2021-10-28,17.542010609817034,22.11724499444807,22.87797677499124,22.11724499444807
2021-10-29,17.160078305376214,21.635698691888862,22.379867488378107,21.635698691888862
2021-10-30,17.019270293334678,21.45816571868675,22.196228195205173,21.45816571868675
2021-10-31,17.147176528124028,21.619431926653256,22.363041221030713,21.619431926653256
2021-11-01,17.192154819394336,21.676141269133094,23.76329730311561,21.676141269133094
2021-11-02,17.1909949017094,21.67467882653277,23.83298393649897,21.67467882653277
2021-11-03,16.925736694562772,21.340237074971704,23.465239391980404,21.340237074971704
