date,strategy_return,equity,executed_regime,executed_position
2023-08-14,0.0,16.749543247945443,BASE,0.0
2023-08-15,0.0,16.749543247945443,BASE,0.0
2023-08-16,0.0,16.749543247945443,BASE,0.0
2023-08-17,0.0,16.749543247945443,BASE,0.0
2023-08-18,0.0,16.749543247945443,CASH,CASH
2023-08-19,0.0,16.749543247945443,CASH,CASH
2023-08-20,0.0,16.749543247945443,CASH,CASH
2023-08-21,0.0,16.749543247945443,CASH,CASH
2023-08-22,0.0,16.749543247945443,CASH,CASH
2023-08-23,0.0,16.749543247945443,CASH,CASH
2023-08-24,0.0,16.749543247945443,CASH,CASH
2023-08-25,0.0,16.749543247945443,CASH,CASH
2023-08-26,0.0,16.749543247945443,CASH,CASH
2023-08-27,0.0,16.749543247945443,CASH,CASH
2023-08-28,0.0,16.749543247945443,CASH,CASH
2023-08-29,0.0,16.749543247945443,CASH,CASH
2023-08-30,0.0,16.749543247945443,BASE,0.0
2023-08-31,0.0,16.749543247945443,CASH,CASH
2023-09-01,0.0,16.749543247945443,CASH,CASH
2023-09-02,0.0,16.749543247945443,CASH,CASH
2023-09-03,0.0,16.749543247945443,CASH,CASH
2023-09-04,0.0,16.749543247945443,CASH,CASH
2023-09-05,0.0,16.749543247945443,CASH,CASH
2023-09-06,0.0,16.749543247945443,CASH,CASH
2023-09-07,0.0,16.749543247945443,CASH,CASH
2023-09-08,0.0,16.749543247945443,CASH,CASH
2023-09-09,0.0,16.749543247945443,CASH,CASH
2023-09-10,0.0,16.749543247945443,CASH,CASH
2023-09-11,0.0,16.749543247945443,CASH,CASH
2023-09-12,0.0,16.749543247945443,CASH,CASH
2023-09-13,0.0,16.749543247945443,CASH,CASH
2023-09-14,0.0,16.749543247945443,CASH,CASH
2023-09-15,0.0,16.749543247945443,CASH,CASH
2023-09-16,0.0,16.749543247945443,CASH,CASH
2023-09-17,0.0,16.749543247945443,CASH,CASH
2023-09-18,0.0,16.749543247945443,CASH,CASH
2023-09-19,0.0,16.749543247945443,CASH,CASH
2023-09-20,0.0,16.749543247945443,BASE,0.0
2023-09-21,0.0,16.749543247945443,CASH,CASH
2023-09-22,0.0,16.749543247945443,CASH,CASH
2023-09-23,0.0,16.749543247945443,CASH,CASH
2023-09-24,0.0,16.749543247945443,CASH,CASH
2023-09-25,0.0,16.749543247945443,CASH,CASH
2023-09-26,0.0,16.749543247945443,CASH,CASH
2023-09-27,0.0,16.749543247945443,CASH,CASH
2023-09-28,0.0,16.749543247945443,CASH,CASH
2023-09-29,0.0,16.749543247945443,CASH,CASH
2023-09-30,0.0,16.749543247945443,CASH,CASH
2023-10-01,0.0,16.749543247945443,CASH,CASH
2023-10-02,0.0,16.749543247945443,BASE,0.0
2023-10-03,0.0,16.749543247945443,BASE,0.0
2023-10-04,0.0,16.749543247945443,BASE,0.0
2023-10-05,0.0,16.749543247945443,BASE,0.0
2023-10-06,0.0,16.749543247945443,BASE,0.0
2023-10-07,0.0,16.749543247945443,BASE,0.0
2023-10-08,0.0,16.749543247945443,BASE,0.0
2023-10-09,0.0,16.749543247945443,BASE,0.0
2023-10-10,0.0,16.749543247945443,BASE,0.0
2023-10-11,0.0,16.749543247945443,BASE,0.0
2023-10-12,0.0,16.749543247945443,CASH,CASH
2023-10-13,0.0,16.749543247945443,CASH,CASH
2023-10-14,0.0,16.749543247945443,CASH,CASH
2023-10-15,0.0,16.749543247945443,CASH,CASH
2023-10-16,0.0,16.749543247945443,BASE,0.0
2023-10-17,0.0,16.749543247945443,BASE,0.0
2023-10-18,0.0,16.749543247945443,BASE,0.0
2023-10-19,0.0,16.749543247945443,BASE,0.0
2023-10-20,0.0,16.749543247945443,BASE,0.0
2023-10-21,0.0,16.749543247945443,BASE,0.0
2023-10-22,0.0027636426856749,16.795833000631024,BTC,BTC
2023-10-23,0.1026101226774995,18.51925548529657,BTC,BTC
2023-10-24,0.025785916475935,18.996791460436928,BTC,BTC
2023-10-25,0.0169007624091575,19.31785171944609,BTC,BTC
2023-10-26,-0.0099834618746204,19.124992683305425,BTC,BTC
2023-10-27,-0.0076025587043209,18.979593803710888,BTC,BTC
2023-10-28,0.0055759438357467,19.085422952785667,BTC,BTC
2023-10-29,0.0130539010005574,19.334562174565097,BTC,BTC
2023-10-30,-0.0014817865665446,19.305912480064805,BTC,BTC
2023-10-31,0.0047872746211499,19.39833518491876,BTC,BTC
2023-11-01,0.0225653923221778,19.83606622876356,BTC,BTC
2023-11-02,-0.0135466015911837,19.567354942426164,BTC,BTC
2023-11-03,-0.006433880083877,19.44146092716793,BTC,BTC
2023-11-04,0.0099459108822881,19.634823964971037,BTC,BTC
2023-11-05,-0.0014314614054447,19.60671747226248,BTC,BTC
2023-11-06,0.0009770969168179,19.625875135453544,BTC,BTC
2023-11-07,0.0100733063231877,19.8235725875536,BTC,BTC
2023-11-08,0.0063730397817798,19.94990900427108,BTC,BTC
2023-11-09,0.0302141322093196,20.55267819249002,BTC,BTC
2023-11-10,0.0163630017528089,20.88898170177865,BTC,BTC
2023-11-11,-0.0046011394140148,20.792868584751965,BTC,BTC
2023-11-12,-0.0017740371667116,20.755981263080063,BTC,BTC
2023-11-13,-0.0162205345167955,20.419308152572317,BTC,BTC
2023-11-14,-0.0250045731377044,19.908732068449996,BTC,BTC
2023-11-15,0.0648926238474716,21.20066192984801,BTC,BTC
2023-11-16,-0.0447641462087472,20.251632399498074,BTC,BTC
2023-11-17,0.0124548197893399,20.503862831473786,BTC,BTC
2023-11-18,-0.0012514366120863,20.47820354683728,BTC,BTC
2023-11-19,0.0216516581391978,20.92159060933831,BTC,BTC
2023-11-20,0.0023800945720888,20.97138597358706,BTC,BTC
2023-11-21,-0.0455857306967009,20.01539002025855,BTC,BTC
2023-11-22,0.0466315908750714,20.948739498888237,BTC,BTC
2023-11-23,-0.0030490526978742,20.884865688202083,BTC,BTC
2023-11-24,0.0017792004310384,20.92202405023671,BASE,0.0147415091135674
2023-11-25,-0.0137388710417621,20.63457905987786,BASE,0.0403059263025817
2023-11-26,-0.0542772313972906,19.514591237459182,BASE,0.0110098370355301
2023-11-27,0.0100068674580593,19.70987116547064,BASE,0.0563107850322678
2023-11-28,-0.0020541758651173,19.66938362381796,BASE,0.0466585884082682
2023-11-29,-0.0026132650101515,19.61798231182259,BASE,0.0203307716097982
2023-11-30,0.0224098456259629,20.05761826692341,BASE,0.0600666655139301
2023-12-01,0.0198495341048101,20.45575264477397,BASE,0.0145568487953526
2023-12-02,-0.0097907444668008,20.2554755977529,BASE,0.0471373887668205
2023-12-03,0.0132295404223283,20.523446230946856,BTC,BTC
2023-12-04,0.0505060259289815,21.56000393843912,BTC,BTC
2023-12-05,0.0495871744250566,22.629103614339407,BTC,BTC
2023-12-06,-0.0070480281494563,22.469613055068574,BTC,BTC
2023-12-07,0.1943655323819977,26.836931358934468,BASE,0.1064168656899562
2023-12-08,0.0617895122845617,28.49517225881729,BASE,0.0
2023-12-09,0.0315317895592119,29.39367603393581,BASE,0.0
2023-12-10,-0.0758884743765951,27.16303480340054,BASE,0.1293666748720008
2023-12-11,0.0027932194679711,27.23890712102257,BASE,0.1034114101564118
2023-12-12,0.033178132182793,28.14264318199869,BASE,0.0571073618407187
2023-12-13,0.003574375254117,28.243235549373868,BASE,0.1208675109707337
2023-12-14,-0.0251488415531864,27.53295089359334,BASE,0.0680767150885621
2023-12-15,0.0080526367241051,27.75466374508208,BASE,0.0355814115277415
2023-12-16,-0.0213675991998681,27.16161321425005,BASE,0.0551556231600547
2023-12-17,0.0310129511669585,28.003974998479404,BASE,0.0136842691084462
2023-12-18,-0.0089505319074121,27.75332452672114,BASE,0.0190787660617699
2023-12-19,0.0329487257424367,28.66776120499292,BASE,0.0552889679851946
2023-12-20,0.0044166413053858,28.79437642326383,BASE,0.0932156578192069
2023-12-21,0.002444952099549,28.864777294355097,BASE,0.206919857040176
2023-12-22,-0.0060697254249807,28.68957602172514,BASE,0.0408201800402634
2023-12-23,-0.016261438793872,28.22304223722572,BASE,0.1080104812983208
2023-12-24,0.0135987346335904,28.606839899162363,BASE,0.0586233223682141
2023-12-25,-0.0295444927262421,27.761665325840788,BASE,0.0616347024495576
2023-12-26,0.0631039589758304,29.51353631566338,BASE,0.1419435185786213
2023-12-27,-0.0229197077518745,28.83709468858404,BASE,0.0410388981670268
2023-12-28,-0.0116721361082763,28.500504194411636,BASE,0.0268952276255255
2023-12-29,0.0078383806184254,28.723901994104462,BASE,0.0545994445562133
2023-12-30,-0.0167139703563545,28.243811547656165,BASE,0.0
2023-12-31,0.0054522129570238,28.39780282293204,BASE,0.0326648906017531
2024-01-01,-0.00414673046252,28.28004478889755,BASE,0.0824855302336378
2024-01-02,-0.049759165424275,26.87285336204089,BASE,0.0215158526016092
2024-01-03,0.022015832805573,27.46448160866826,BASE,0.0582902352513091
2024-01-04,-0.0031356704589464,27.37836204501768,BASE,0.039844094112819
2024-01-05,-0.0040047470716462,27.268718629791422,BASE,0.0008722910904994
2024-01-06,-0.00089382537245,27.24434515720592,BASE,0.0
2024-01-07,0.0687932487453621,29.118572170510088,BASE,0.0
2024-01-08,-0.0179131282288953,28.5969674533774,BASE,0.0256455783527165
2024-01-09,0.0117976577748861,28.934344688791903,BASE,0.0330336840114863
2024-01-10,-0.0067481902405345,28.739090226346736,BASE,0.1091169164992056
2024-01-11,-0.0767478305605885,26.53342739918961,BASE,0.0350167414772836
2024-01-12,0.01588064733648,26.95479540234424,BASE,0.0919119930536326
2024-01-13,-0.0089344804765053,26.7139683090738,BASE,0.050381801184673
2024-01-14,0.0601001669449081,28.31948226421012,BASE,0.0375158677194474
2024-01-15,-0.007244094488189,28.114333258831586,BASE,0.0
2024-01-16,-0.0001314888498193,28.11063653748794,BASE,0.041686654895141
2024-01-17,-0.0023066986528879,28.04579377005509,BASE,0.0431308741587017
2024-01-18,0.0024313099041535,28.11398178621808,BASE,0.0139421220530174
2024-01-19,0.0079440737210041,28.33732133011876,BASE,0.0941730017345421
2024-01-20,-0.013085407959295,27.966515920040525,BASE,0.1091489643342331
2024-01-21,-0.0428618957940993,26.767818028951726,BASE,0.0155506545960661
2024-01-22,-0.0221199341322846,26.17571565728633,BASE,0.0431661638069492
2024-01-23,0.0149225890692037,26.566325105632338,BASE,0.0563701881112886
2024-01-24,0.030325307847822,27.37195709284596,BASE,0.0374781222526696
2024-01-25,0.021048876204067,27.94810602915631,BASE,0.0
2024-01-26,-0.0178197064989518,27.45007898251516,BASE,0.0407391804062196
2024-01-27,-0.0017787264318747,27.40125280147191,BASE,0.0494378094127769
2024-01-28,0.0071275837491089,27.596557525644904,BASE,0.048052764893413
2024-01-29,-0.0086694975230006,27.35730923853298,BASE,0.0656849799873788
2024-01-30,0.0017847581652685,27.40613541957623,BASE,0.0400611264219608
2024-01-31,0.0301086762871904,28.23129787920716,BASE,0.0
2024-02-01,0.0056208924247664,28.38998296759772,BASE,0.0840270421650748
2024-02-02,0.0081692320921833,28.62190732755316,BASE,0.0803466112679955
2024-02-03,0.0101501194131694,28.912423104760496,BASE,0.0076975651654072
2024-02-04,0.0046440935573757,29.046695102629435,BASE,0.0178825003625693
2024-02-05,0.017061691040511,29.542280840218424,BASE,0.0510491802816592
2024-02-06,0.0214031898190232,30.174579884728512,BASE,0.0137007892469125
2024-02-07,-0.0138349514563109,29.757116036808718,BASE,0.0225687342107043
2024-02-08,0.0111664836371625,30.089398386122888,BASE,0.0699878785769798
2024-02-09,0.0163566485879935,30.58156010174884,BASE,0.0586737196378235
2024-02-10,-0.0142188790019266,30.14672459897193,BASE,0.0385380882541122
2024-02-11,0.0284702920443102,31.005010652484053,BASE,0.069867589963989
2024-02-12,-0.0300219672931412,30.07417923675168,BASE,0.0294659677823496
2024-02-13,0.0624056366381478,31.950977538390937,BASE,0.0449819672931413
2024-02-14,-0.0182173913043479,31.36891407801764,BASE,0.0
2024-02-15,-0.0191149909692955,30.769297568699724,BASE,0.0760140370066539
2024-02-16,0.0246023221318605,31.526293739255948,BASE,0.0366192258648347
2024-02-17,0.0043430511182107,31.663214044533262,BASE,0.0
2024-02-18,0.0190741357767596,32.267162488347296,BASE,0.02985378799835
2024-02-19,0.0237741102961153,33.03428556828794,BASE,0.0278260638240386
2024-02-20,-0.0155598528597159,32.52027694551954,BASE,0.0
2024-02-21,0.0011792850163414,32.55862762084867,BASE,0.0849337953301048
2024-02-22,-0.0165443898499024,32.01996499251155,BASE,0.0077869597093971
2024-02-23,0.0240842641261498,32.791142286701266,BASE,0.0276406465343943
2024-02-24,0.0400886180002808,34.10569386362569,BASE,0.0170568770149912
2024-02-25,0.0203528251391926,34.799841087082896,BASE,0.0
2024-02-26,0.0209134933279595,35.527627331471656,BASE,0.0417907913680075
2024-02-27,0.0434066544122182,37.069762773134926,BASE,0.0726648995892207
2024-02-28,-0.0127131920428008,36.59848776001899,BASE,0.1438243355447401
2024-02-29,0.0279453547658894,37.62124548436778,BASE,0.0857529342554753
2024-03-01,-0.0035037848448925,37.48942873459367,BASE,0.1597464283912875
2024-03-02,0.0194101829660373,38.21710540562435,BASE,0.1168536139953579
2024-03-03,0.0401254655500156,39.75058455199905,BASE,0.0616689942669859
2024-03-04,-0.0204285840298146,38.938536395244284,BASE,0.1455134215288924
2024-03-05,0.0745543314620178,41.84157294430117,BASE,0.0
2024-03-06,0.0131383573517973,42.39130248180469,BASE,0.0567761406409865
2024-03-07,0.0037738190014371,42.5512795846062,BASE,0.0921248005429395
2024-03-08,0.0056265708046638,42.79069737201804,BASE,0.0401871046220085
2024-03-09,0.0801456072086832,46.22018379578143,BASE,0.0805373715906694
2024-03-10,-0.0111552278313479,45.70458711513271,BASE,0.0023741204099829
2024-03-11,-0.0116862722519046,45.17047086694438,BASE,0.2002999646734533
2024-03-12,0.0226781583891062,46.19485395977545,BASE,0.138855349457038
2024-03-13,-0.0230383806966266,45.13059932802507,BASE,0.1503450974248472
2024-03-14,-0.0264619421439791,43.93635601968377,BASE,0.1008297168772247
2024-03-15,-0.0604205620587668,41.28169669416039,BASE,0.1082042961754896
2024-03-16,0.0047432745270217,41.477507114522034,BASE,0.0520298393484053
2024-03-17,-0.0171102661596962,40.76781592815187,BASE,0.1010729847424098
2024-03-18,-0.0014999999999999,40.706664204259646,BASE,0.0594297622023383
2024-03-19,0.0,40.706664204259646,BASE,0.0
2024-03-20,0.0,40.706664204259646,BASE,0.0
2024-03-21,0.0,40.706664204259646,BASE,0.0
2024-03-22,0.0,40.706664204259646,BASE,0.0
2024-03-23,0.0,40.706664204259646,BASE,0.0
2024-03-24,0.0,40.706664204259646,BASE,0.0
2024-03-25,0.0,40.706664204259646,BASE,0.0
2024-03-26,0.0,40.706664204259646,BASE,0.0
2024-03-27,0.0,40.706664204259646,BASE,0.0
2024-03-28,0.0,40.706664204259646,BASE,0.0
2024-03-29,0.0,40.706664204259646,BASE,0.0
2024-03-30,0.0,40.706664204259646,BASE,0.0
2024-03-31,0.0,40.706664204259646,BASE,0.0
2024-04-01,0.0,40.706664204259646,BASE,0.0
2024-04-02,0.0,40.706664204259646,BASE,0.0
2024-04-03,0.0,40.706664204259646,BASE,0.0
2024-04-04,0.0,40.706664204259646,BASE,0.0
2024-04-05,0.0,40.706664204259646,BASE,0.0
2024-04-06,0.0,40.706664204259646,BASE,0.0
2024-04-07,0.0,40.706664204259646,BASE,0.0
2024-04-08,0.0,40.706664204259646,BASE,0.0
2024-04-09,0.0,40.706664204259646,BASE,0.0
2024-04-10,0.0,40.706664204259646,BASE,0.0
2024-04-11,0.0,40.706664204259646,BASE,0.0
2024-04-12,0.0,40.706664204259646,BASE,0.0
2024-04-13,0.0,40.706664204259646,BASE,0.0
2024-04-14,0.0,40.706664204259646,BASE,0.0
2024-04-15,0.0,40.706664204259646,BASE,0.0
2024-04-16,0.0,40.706664204259646,BASE,0.0
2024-04-17,0.0,40.706664204259646,BASE,0.0
2024-04-18,0.0,40.706664204259646,BASE,0.0
2024-04-19,0.0,40.706664204259646,BASE,0.0
2024-04-20,0.0,40.706664204259646,BASE,0.0
2024-04-21,0.0,40.706664204259646,BASE,0.0
2024-04-22,0.0,40.706664204259646,BASE,0.0
2024-04-23,0.0,40.706664204259646,BASE,0.0
2024-04-24,0.0,40.706664204259646,BASE,0.0
2024-04-25,0.0,40.706664204259646,BASE,0.0
2024-04-26,0.0,40.706664204259646,BASE,0.0
2024-04-27,0.0,40.706664204259646,BASE,0.0
2024-04-28,0.0,40.706664204259646,BASE,0.0
2024-04-29,0.0,40.706664204259646,BASE,0.0
2024-04-30,0.0,40.706664204259646,BASE,0.0
2024-05-01,0.0,40.706664204259646,BASE,0.0
2024-05-02,0.0,40.706664204259646,BASE,0.0
2024-05-03,0.0,40.706664204259646,BASE,0.0
2024-05-04,0.0,40.706664204259646,BASE,0.0
2024-05-05,0.0,40.706664204259646,BASE,0.0
2024-05-06,0.0,40.706664204259646,BASE,0.0
2024-05-07,0.0,40.706664204259646,BASE,0.0
2024-05-08,0.0,40.706664204259646,BASE,0.0
2024-05-09,0.0,40.706664204259646,BASE,0.0
2024-05-10,0.0,40.706664204259646,BASE,0.0
2024-05-11,0.0,40.706664204259646,BASE,0.0
2024-05-12,0.0,40.706664204259646,BASE,0.0
2024-05-13,0.0,40.706664204259646,BASE,0.0
2024-05-14,0.0,40.706664204259646,BASE,0.0
2024-05-15,0.0,40.706664204259646,BASE,0.0
2024-05-16,0.0,40.706664204259646,BASE,0.0
2024-05-17,0.0,40.706664204259646,BASE,0.0
2024-05-18,0.0,40.706664204259646,BASE,0.0
2024-05-19,0.0,40.706664204259646,BASE,0.0
2024-05-20,-0.0196713284687223,39.90591004183168,BASE,0.0
2024-05-21,-0.0097358967162505,39.51739022329642,BASE,0.0530778493410849
2024-05-22,-0.0044645380050861,39.34096333278269,BASE,0.0007536816798719
2024-05-23,-0.048024523160763,37.451632328040745,BASE,0.0192621410379832
2024-05-24,0.0078035026700953,37.74388624091204,BASE,0.0874316092055931
2024-05-25,-0.0112987957813021,37.31742577828328,BASE,0.0512006472139521
2024-05-26,0.0135570221553293,37.82333894633933,BASE,0.0318921928783291
2024-05-27,-0.0116394357919481,37.38309662123632,BASE,0.0887783844870835
2024-05-28,-0.0021342186388427,37.30331291964961,BASE,0.0049964485424037
2024-05-29,-0.0085551330798477,36.9841781133028,BASE,0.0104090882197027
2024-05-30,-0.0073705656759347,36.71158379954824,BASE,0.0188984437847716
2024-05-31,-0.0118819929199029,36.27537702076358,BTC,BTC
2024-06-01,0.0033586018124664,36.39721156777342,BTC,BTC
2024-06-02,-1.8002902599123516e-05,36.39655631231869,BTC,BTC
2024-06-03,0.0154100242261452,36.95742812683978,BTC,BTC
2024-06-04,0.0251117935064577,37.885495430490735,BTC,BTC
2024-06-05,0.0177447052089296,38.55776237859904,BASE,0.0022941203185806
2024-06-06,-0.0043446588288238,38.39024205586117,BTC,BTC
2024-06-07,-0.0203881237971237,37.60753704822473,BTC,BTC
2024-06-08,-0.0006508486697541,37.58306023276416,BTC,BTC
2024-06-09,0.0048719919042521,37.76616459795521,BTC,BTC
2024-06-10,-0.0015526617078359,37.70752652033214,BTC,BTC
2024-06-11,-0.0320069025021569,36.500625395398366,BTC,BTC
2024-06-12,0.0141091988857038,37.01561997855461,BTC,BTC
2024-06-13,-0.0218413837222232,36.20714761888701,BTC,BTC
2024-06-14,0.0,36.20714761888701,BASE,0.0
2024-06-15,0.0,36.20714761888701,BASE,0.0
2024-06-16,0.0,36.20714761888701,BASE,0.0
2024-06-17,0.0,36.20714761888701,BASE,0.0
2024-06-18,0.0,36.20714761888701,BASE,0.0
2024-06-19,0.0,36.20714761888701,BASE,0.0
2024-06-20,0.0,36.20714761888701,BASE,0.0
2024-06-21,0.0,36.20714761888701,BASE,0.0
2024-06-22,0.0,36.20714761888701,BASE,0.0
2024-06-23,0.0,36.20714761888701,BASE,0.0
2024-06-24,0.0,36.20714761888701,BASE,0.0
2024-06-25,0.0,36.20714761888701,CASH,CASH
2024-06-26,0.0,36.20714761888701,BASE,0.0
2024-06-27,0.0,36.20714761888701,BASE,0.0
2024-06-28,0.0,36.20714761888701,BASE,0.0
2024-06-29,0.0,36.20714761888701,CASH,CASH
2024-06-30,0.0,36.20714761888701,CASH,CASH
2024-07-01,0.0,36.20714761888701,BASE,0.0
2024-07-02,0.0,36.20714761888701,BASE,0.0
2024-07-03,0.0,36.20714761888701,BASE,0.0
2024-07-04,0.0,36.20714761888701,CASH,CASH
2024-07-05,0.0,36.20714761888701,CASH,CASH
2024-07-06,0.0,36.20714761888701,CASH,CASH
2024-07-07,0.0,36.20714761888701,CASH,CASH
2024-07-08,0.0,36.20714761888701,CASH,CASH
2024-07-09,0.0,36.20714761888701,CASH,CASH
2024-07-10,0.0,36.20714761888701,CASH,CASH
2024-07-11,0.0,36.20714761888701,CASH,CASH
2024-07-12,0.0,36.20714761888701,CASH,CASH
2024-07-13,0.0,36.20714761888701,CASH,CASH
2024-07-14,0.0,36.20714761888701,CASH,CASH
2024-07-15,0.0,36.20714761888701,CASH,CASH
2024-07-16,0.0,36.20714761888701,BASE,0.0
2024-07-17,0.0,36.20714761888701,BASE,0.0
2024-07-18,0.0,36.20714761888701,BASE,0.0
2024-07-19,0.0,36.20714761888701,BASE,0.0
2024-07-20,0.0,36.20714761888701,BASE,0.0
2024-07-21,0.0,36.20714761888701,BASE,0.0
2024-07-22,0.0,36.20714761888701,BASE,0.0
2024-07-23,0.0,36.20714761888701,BASE,0.0
2024-07-24,0.0,36.20714761888701,BASE,0.0
2024-07-25,0.0,36.20714761888701,BASE,0.0
2024-07-26,0.0,36.20714761888701,BASE,0.0
2024-07-27,0.0,36.20714761888701,BASE,0.0
2024-07-28,0.0,36.20714761888701,BASE,0.0
2024-07-29,0.0,36.20714761888701,BASE,0.0
2024-07-30,0.0,36.20714761888701,BASE,0.0
2024-07-31,0.0,36.20714761888701,BASE,0.0
2024-08-01,0.0,36.20714761888701,BASE,0.0
2024-08-02,0.0,36.20714761888701,BASE,0.0
2024-08-03,0.0,36.20714761888701,CASH,CASH
2024-08-04,0.0,36.20714761888701,CASH,CASH
2024-08-05,0.0,36.20714761888701,CASH,CASH
2024-08-06,0.0,36.20714761888701,CASH,CASH
2024-08-07,0.0,36.20714761888701,CASH,CASH
2024-08-08,0.0,36.20714761888701,CASH,CASH
2024-08-09,0.0,36.20714761888701,CASH,CASH
2024-08-10,0.0,36.20714761888701,CASH,CASH
2024-08-11,0.0,36.20714761888701,CASH,CASH
2024-08-12,0.0,36.20714761888701,CASH,CASH
2024-08-13,0.0,36.20714761888701,CASH,CASH
2024-08-14,0.0,36.20714761888701,CASH,CASH
2024-08-15,0.0,36.20714761888701,CASH,CASH
2024-08-16,0.0,36.20714761888701,CASH,CASH
2024-08-17,0.0,36.20714761888701,CASH,CASH
2024-08-18,0.0,36.20714761888701,CASH,CASH
2024-08-19,0.0,36.20714761888701,CASH,CASH
2024-08-20,0.0,36.20714761888701,CASH,CASH
2024-08-21,0.0,36.20714761888701,CASH,CASH
2024-08-22,0.0,36.20714761888701,CASH,CASH
2024-08-23,0.0,36.20714761888701,CASH,CASH
2024-08-24,0.0,36.20714761888701,BASE,0.0
2024-08-25,0.0,36.20714761888701,BASE,0.0
2024-08-26,0.0,36.20714761888701,BASE,0.0
2024-08-27,0.0,36.20714761888701,BASE,0.0
2024-08-28,0.0,36.20714761888701,CASH,CASH
2024-08-29,0.0,36.20714761888701,CASH,CASH
2024-08-30,0.0,36.20714761888701,CASH,CASH
2024-08-31,0.0,36.20714761888701,CASH,CASH
2024-09-01,0.0,36.20714761888701,CASH,CASH
2024-09-02,0.0,36.20714761888701,CASH,CASH
2024-09-03,0.0,36.20714761888701,CASH,CASH
2024-09-04,0.0,36.20714761888701,CASH,CASH
2024-09-05,0.0,36.20714761888701,CASH,CASH
2024-09-06,0.0,36.20714761888701,CASH,CASH
2024-09-07,0.0,36.20714761888701,CASH,CASH
2024-09-08,0.0,36.20714761888701,CASH,CASH
2024-09-09,0.0,36.20714761888701,CASH,CASH
2024-09-10,0.0,36.20714761888701,CASH,CASH
2024-09-11,0.0,36.20714761888701,CASH,CASH
2024-09-12,0.0,36.20714761888701,CASH,CASH
2024-09-13,0.0,36.20714761888701,CASH,CASH
2024-09-14,0.0,36.20714761888701,CASH,CASH
2024-09-15,0.0,36.20714761888701,CASH,CASH
2024-09-16,0.0,36.20714761888701,CASH,CASH
2024-09-17,0.0,36.20714761888701,CASH,CASH
2024-09-18,0.0,36.20714761888701,CASH,CASH
2024-09-19,0.0,36.20714761888701,BASE,0.0
2024-09-20,0.0,36.20714761888701,BASE,0.0
2024-09-21,0.0,36.20714761888701,BASE,0.0
2024-09-22,0.0,36.20714761888701,BASE,0.0
2024-09-23,0.0,36.20714761888701,BASE,0.0
2024-09-24,0.0,36.20714761888701,BASE,0.0
2024-09-25,0.0,36.20714761888701,BASE,0.0
2024-09-26,0.0115548302872061,36.62551506480707,BASE,0.0
2024-09-27,-0.0006443298969072,36.60191615046119,BASE,0.0320458635696223
2024-09-28,0.0090264345583495,36.93230095130352,BASE,0.0431035690273421
2024-09-29,-0.0031948881789135,36.81430637957412,BASE,0.0356135133074047
2024-09-30,-0.0015000000000002,36.759084920004746,BASE,0.0
2024-10-01,0.0,36.759084920004746,BASE,0.0
2024-10-02,0.0,36.759084920004746,CASH,CASH
2024-10-03,0.0,36.759084920004746,CASH,CASH
2024-10-04,0.0,36.759084920004746,CASH,CASH
2024-10-05,0.0,36.759084920004746,BASE,0.0
2024-10-06,0.0,36.759084920004746,BASE,0.0
2024-10-07,0.0,36.759084920004746,BASE,0.0
2024-10-08,0.0,36.759084920004746,BASE,0.0
2024-10-09,0.0,36.759084920004746,BASE,0.0
2024-10-10,0.0,36.759084920004746,CASH,CASH
2024-10-11,0.0,36.759084920004746,CASH,CASH
2024-10-12,0.0,36.759084920004746,BASE,0.0
2024-10-13,0.0,36.759084920004746,BASE,0.0
2024-10-14,0.0,36.759084920004746,BASE,0.0
2024-10-15,0.0,36.759084920004746,BASE,0.0
2024-10-16,0.0081383078485985,37.05824166931652,BTC,BTC
2024-10-17,-0.0029315286998625,36.94960437029648,BTC,BTC
2024-10-18,0.0149242574135539,37.50104977724776,BTC,BTC
2024-10-19,-0.0007306950371193,37.47364794628876,BTC,BTC
2024-10-20,0.0093487555839184,37.82397992177642,BASE,0.0
2024-10-21,0.0119949494949493,38.27767665063611,BASE,0.0
2024-10-22,0.0,38.27767665063611,BASE,0.0102082955947175
2024-10-23,-0.0014999999999997,38.22026013566017,BASE,0.0194522346202039
2024-10-24,-0.0136506682867557,37.69852804271476,BASE,0.0
2024-10-25,-0.0014999999999999,37.64198025065068,BASE,0.0
2024-10-26,0.0,37.64198025065068,BASE,0.0
2024-10-27,0.0,37.64198025065068,BASE,0.0
2024-10-28,0.0112892813641898,38.06693115680555,BASE,0.0
2024-10-29,0.0174383644016835,38.73075617397173,BASE,0.076396894778508
2024-10-30,-0.0047281323877068,38.54763203130519,BASE,0.0325616355983164
2024-10-31,-0.0014999999999999,38.48981058325823,BASE,0.0
2024-11-01,0.0,38.48981058325823,BASE,0.0
2024-11-02,0.0,38.48981058325823,BASE,0.0
2024-11-03,0.0,38.48981058325823,BASE,0.0
2024-11-04,0.0,38.48981058325823,BASE,0.0
2024-11-05,0.0,38.48981058325823,BASE,0.0
2024-11-06,-0.016269230769231,37.86361097261521,BASE,0.0
2024-11-07,0.0037831476979763,38.00685460530334,BTC,BTC
2024-11-08,0.0085935688430036,38.333469126860045,BTC,BTC
2024-11-09,0.0021916152418686,38.41748134207217,BTC,BTC
2024-11-10,0.0481569159959132,40.267548763836906,BTC,BTC
2024-11-11,0.102998369665501,44.415040636938166,BTC,BTC
