ts,daily_accel_w_0p20_aggressive,daily_accel_w_0p20_balanced_v2,daily_accel_w_0p25_aggressive,daily_accel_w_0p25_balanced_v2
2019-08-22,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-08-23,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-08-24,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-08-25,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-08-26,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-08-27,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-08-28,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-08-29,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-08-30,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-08-31,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-01,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-02,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-03,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-04,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-05,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-06,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-07,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-08,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-09,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-10,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-11,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-12,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-13,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-14,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-15,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-16,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-17,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-18,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-19,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-20,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-21,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-22,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-23,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-24,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-25,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-26,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-27,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-28,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-29,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-09-30,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-01,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-02,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-03,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-04,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-05,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-06,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-07,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-08,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-09,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-10,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-11,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-12,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-13,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-14,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-15,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-16,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-17,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-18,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-19,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-20,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-21,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-22,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-23,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-24,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-25,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-26,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-27,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-28,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-29,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-30,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-10-31,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-01,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-02,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-03,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-04,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-05,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-06,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-07,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-08,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-09,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-10,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-11,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-12,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-13,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-14,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-15,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-16,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-17,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-18,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-19,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-20,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-21,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-22,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-23,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-24,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-25,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-26,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-27,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-28,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-29,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-11-30,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-01,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-02,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-03,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-04,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-05,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-06,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-07,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-08,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-09,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-10,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-11,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-12,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-13,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-14,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-15,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-16,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-17,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-18,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-19,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-20,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-21,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-22,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-23,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-24,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-25,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-26,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-27,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-28,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-29,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-30,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2019-12-31,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-01,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-02,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-03,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-04,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-05,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-06,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-07,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-08,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-09,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-10,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-11,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-12,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-13,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-14,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-15,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-16,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-17,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-18,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-19,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-20,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-21,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-22,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-23,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-24,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-25,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-26,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-27,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-28,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-29,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-30,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-01-31,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-02-01,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-02-02,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-02-03,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-02-04,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-02-05,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-02-06,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-02-07,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-02-08,1.6670601916241932,1.5563221311799718,1.6670601916241932,1.5563221311799718
2020-02-09,1.6128948084471015,1.5057548001346424,1.6128948084471015,1.5057548001346424
2020-02-10,1.9019698362796413,1.7756273972056114,1.9019698362796413,1.7756273972056114
2020-02-11,1.899116881525222,1.772963956109803,1.899116881525222,1.772963956109803
2020-02-12,1.914706234178907,1.7875177524679664,1.914706234178907,1.7875177524679664
2020-02-13,2.034803528160835,1.899637325269233,2.034803528160835,1.899637325269233
2020-02-14,1.8901587183561004,1.7646008582055566,1.8901587183561004,1.7646008582055566
2020-02-15,1.8471292066085647,1.743191815642959,1.8471292066085647,1.743191815642959
2020-02-16,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-17,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-18,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-19,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-20,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-21,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-22,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-23,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-24,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-25,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-26,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-27,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-28,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-02-29,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-01,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-02,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-03,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-04,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-05,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-06,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-07,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-08,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-09,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-10,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-11,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-12,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-13,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-14,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-15,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-16,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-17,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-18,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-19,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-20,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-21,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-22,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-23,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-24,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-25,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-26,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-27,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-28,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-29,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-30,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-03-31,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-01,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-02,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-03,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-04,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-05,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-06,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-07,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-08,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-09,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-10,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-11,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-12,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-13,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-14,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-15,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-16,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-17,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-18,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-19,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-20,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-21,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-22,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-23,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-24,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-25,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-26,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-27,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-28,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-29,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-04-30,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-01,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-02,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-03,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-04,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-05,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-06,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-07,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-08,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-09,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-10,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-11,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-12,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-13,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-14,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-15,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-16,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
2020-05-17,1.844358512798652,1.7418844217812268,1.844358512798652,1.7418844217812268
