ts,full12,without_BNBUSDT,without_DOGEUSDT,without_BNBUSDT_and_DOGEUSDT
2023-05-03,19.49549068088827,26.34417546942893,18.297278658270454,26.593427865836745
2023-05-04,19.94670758428845,26.953902994245716,18.720763327211284,27.208924257737365
2023-05-05,19.50227803231555,26.353347189181964,18.303648852406596,26.602686362764878
2023-05-06,19.219629463416585,25.971405353649867,18.038372142414595,26.217130828337357
2023-05-07,18.704960288605605,25.2759350383929,17.555335041041698,25.515080400413378
2023-05-08,18.677567511729773,25.23802113583531,17.529625851161583,25.477714434723346
2023-05-09,18.64955116046218,25.23802113583531,17.510895957645765,25.450492240568117
2023-05-10,18.64955116046218,25.23802113583531,17.11109013782453,24.869410899001952
2023-05-11,18.64955116046218,25.23802113583531,17.085423502617793,24.83210678265345
2023-05-12,18.64955116046218,25.23802113583531,17.085423502617793,24.83210678265345
2023-05-13,18.64955116046218,25.23802113583531,17.085423502617793,24.83210678265345
2023-05-14,18.64955116046218,25.23802113583531,17.085423502617793,24.83210678265345
2023-05-15,18.64955116046218,25.23802113583531,17.085423502617793,24.83210678265345
2023-05-16,18.64955116046218,25.23802113583531,17.085423502617793,24.83210678265345
2023-05-17,18.64955116046218,25.23802113583531,17.085423502617793,24.501035920223853
2023-05-18,18.64955116046218,25.23802113583531,17.085423502617793,24.464284366343517
2023-05-19,18.64955116046218,25.23802113583531,17.085423502617793,24.464284366343517
2023-05-20,18.64955116046218,25.23802113583531,17.085423502617793,24.464284366343517
2023-05-21,18.64955116046218,25.23802113583531,17.085423502617793,24.464284366343517
2023-05-22,18.64955116046218,25.23802113583531,17.085423502617793,24.464284366343517
2023-05-23,18.64955116046218,25.23802113583531,16.500776403777266,23.627139599179802
2023-05-24,18.64955116046218,25.23802113583531,16.4760252391716,23.591698889781036
2023-05-25,18.64955116046218,25.23802113583531,16.4760252391716,23.591698889781036
2023-05-26,18.64955116046218,25.23802113583531,16.4760252391716,23.591698889781036
2023-05-27,18.684418763500133,25.285206684423382,16.506829171273765,23.635806438793992
2023-05-28,18.365852078304833,24.854097503030474,16.225390079229314,23.232819297238734
2023-05-29,18.42618667777364,24.93574696920337,16.278692937571066,23.30914261950299
2023-05-30,18.153474288174632,24.566691382101865,16.037764017866344,22.96416120286856
2023-05-31,18.04487200913078,24.41972234299065,15.941818872851194,22.826779222792908
2023-06-01,18.017804701117086,26.99657949540734,17.624057082116884,25.23554327345274
2023-06-02,17.79678033880296,26.70590739583182,17.434298906420246,24.963832246192
2023-06-03,17.71189903353045,26.578534228602095,17.351146447407114,24.84476786345976
2023-06-04,17.045907253699987,25.579144762645814,16.698719461304073,23.910570398945303
2023-06-05,17.020338392819436,25.540776045501847,16.67367138211212,23.874704543346887
2023-06-06,17.020338392819436,25.025677603253914,16.337401953956178,23.393206913928793
2023-06-07,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-08,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-09,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-10,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-11,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-12,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-13,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-14,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-15,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-16,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-17,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-18,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-19,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-20,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-21,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-22,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-23,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-24,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-25,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-26,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-27,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-28,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-29,17.020338392819436,24.988139086849035,16.312895851025246,23.358117103557902
2023-06-30,17.020338392819436,25.298260912760224,16.515351305176353,23.6480091159573
2023-07-01,16.723839515787187,24.895505788210716,16.252422466121644,23.271526444295024
2023-07-02,17.005393041766506,25.31463307229476,16.52603946936557,23.66331328960211
2023-07-03,16.94380320795853,25.22294897890138,16.466185749905964,23.577609917191186
2023-07-04,16.952601755645386,25.236046706529006,16.47473628125734,23.589853256107034
2023-07-05,16.927172853011918,25.24914443415663,16.450024176835456,23.60209659502288
2023-07-06,16.927172853011918,25.211270717505396,16.450024176835456,23.566693450130344
2023-07-07,16.927172853011918,25.211270717505396,16.450024176835456,23.90508569380015
2023-07-08,16.927172853011918,24.35795248560999,16.450024176835456,23.13183513869908
2023-07-09,16.927172853011918,24.321415556881576,16.450024176835456,23.097137385991033
2023-07-10,16.927172853011918,24.321415556881576,16.450024176835456,23.097137385991033
2023-07-11,16.927172853011918,24.321415556881576,16.450024176835456,23.097137385991033
2023-07-12,16.927172853011918,24.321415556881576,16.450024176835456,23.097137385991033
2023-07-13,16.522676398945816,23.740224212287007,16.05692980091032,22.5452017347846
2023-07-14,16.71710949627943,24.01959089680816,16.245882154601553,22.81050581128307
2023-07-15,16.5061289013004,23.716448324242652,16.04084874953234,22.522622664444306
2023-07-16,16.541292333796907,23.766972086336907,16.075020983710544,22.570603188917435
2023-07-17,16.50199202688905,23.710504352231567,16.03682848668785,22.516977896859235
2023-07-18,16.611619198789917,23.868019610525412,16.14336545206695,22.66656423786369
2023-07-19,16.69849356142834,23.992843022758265,16.227790971801326,22.785104357150235
2023-07-20,16.63644044525804,23.90368344259194,16.167487029133913,22.70043284337413
2023-07-21,17.35418815562787,24.934962586515777,16.865002632653677,23.67980001938443
2023-07-22,17.32815687339443,24.777447328221932,16.758465667274578,23.530213678379976
2023-07-23,16.90933488528698,24.21574197317408,16.378550828469862,22.996783141590505
2023-07-24,16.88397088295905,24.340565385406936,16.353983002227157,23.115323260877055
2023-07-25,16.88397088295905,24.495108657695233,16.353983002227157,23.262087218088972
2023-07-26,16.88397088295905,24.563464335822754,16.353983002227157,23.327002045317325
2023-07-27,16.88397088295905,25.279712963158904,16.353983002227157,24.007196539318713
2023-07-28,16.88397088295905,24.732867538138773,16.353983002227157,23.48787792149193
2023-07-29,16.203330988254926,23.772916058348,16.353983002227157,22.576247956502517
2023-07-30,16.179025991772544,23.15771495520035,16.353983002227157,22.542383584567766
2023-07-31,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-01,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-02,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-03,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-04,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-05,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-06,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-07,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-08,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-09,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-10,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-11,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-12,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-13,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-14,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-15,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-16,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-17,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-18,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-19,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-20,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-21,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-22,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-23,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-24,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-25,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-26,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-27,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-28,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-29,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-30,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-08-31,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-01,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-02,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-03,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-04,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-05,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-06,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-07,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-08,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-09,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-10,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-11,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-12,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-13,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-14,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-15,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-16,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-17,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-18,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-19,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-20,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-21,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-22,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-23,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-24,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-25,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-26,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-27,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-28,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-29,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-09-30,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-01,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-02,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-03,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-04,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-05,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-06,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-07,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-08,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-09,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-10,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-11,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-12,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-13,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-14,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-15,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
2023-10-16,16.179025991772544,23.122978382767553,16.353983002227157,22.542383584567766
