ts,phase60_restore_trx_sol_base
2026-03-19,201.83677554895655
2026-03-20,201.83677554895655
2026-03-21,201.83677554895655
2026-03-22,201.83677554895655
2026-03-23,201.83677554895655
2026-03-24,201.83677554895655
2026-03-25,201.83677554895655
2026-03-26,201.83677554895655
2026-03-27,201.83677554895655
2026-03-28,201.83677554895655
2026-03-29,201.83677554895655
2026-03-30,201.83677554895655
2026-03-31,201.83677554895655
2026-04-01,201.83677554895655
2026-04-02,201.83677554895655
2026-04-03,201.83677554895655
2026-04-04,201.83677554895655
2026-04-05,201.83677554895655
2026-04-06,201.83677554895655
2026-04-07,201.83677554895655
2026-04-08,201.83677554895655
2026-04-09,201.83677554895655
