ts,phase51_main_current,phase51_btc_top_override,phase51_btc_trend_override,phase51_btc_gap_override
2021-06-12,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-13,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-14,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-15,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-16,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-17,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-18,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-19,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-20,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-21,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-22,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-23,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-24,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-25,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-26,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-27,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-28,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-29,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-06-30,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-01,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-02,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-03,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-04,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-05,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-06,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-07,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-08,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-09,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-10,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-11,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-12,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-13,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-14,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-15,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-16,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-17,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-18,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-19,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-20,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-21,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-22,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-23,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-24,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-25,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-26,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-27,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-28,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-29,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-30,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-07-31,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-01,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-02,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-03,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-04,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-05,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-06,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-07,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-08,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-09,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-10,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-11,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-12,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-13,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-14,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-15,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-16,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-17,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-18,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-19,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-20,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-21,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-22,14.979212532530644,14.979212532530644,10.661996654981055,14.979212532530644
2021-08-23,14.13313614772247,14.13313614772247,10.059771166485417,14.13313614772247
2021-08-24,14.111936443500886,14.111936443500886,10.044681509735689,14.111936443500886
2021-08-25,13.506195083938856,13.506195083938856,9.613523173781234,13.506195083938856
2021-08-26,14.293241399689526,14.293241399689526,10.173731874180195,14.293241399689526
2021-08-27,14.166746355210764,14.166746355210764,10.083694448102204,14.166746355210764
2021-08-28,14.075007974661961,14.075007974661961,10.018396335506463,14.075007974661961
2021-08-29,14.101948755622747,14.101948755622747,10.037572411409162,14.101948755622747
2021-08-30,14.973310546309037,14.973310546309037,10.657795702680266,14.973310546309037
2021-08-31,16.709484505081754,16.709484505081754,11.893580354289892,16.709484505081754
2021-09-01,16.53046148735206,16.53046148735206,11.76615424213257,16.53046148735206
2021-09-02,17.195422837841214,17.195422837841214,12.239464549948147,17.195422837841214
2021-09-03,16.96579306948988,16.96579306948988,12.076017251451718,16.96579306948988
2021-09-04,17.248605773352132,17.248605773352132,12.277319429120737,17.248605773352132
2021-09-05,17.145907690986217,17.145907690986217,12.204220352097805,17.145907690986217
2021-09-06,14.996758195216561,14.996758195216561,10.674485415418921,14.996758195216561
2021-09-07,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-08,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-09,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-10,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-11,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-12,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-13,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-14,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-15,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-16,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-17,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-18,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-19,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-20,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-21,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-22,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-23,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-24,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-25,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-26,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-27,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-28,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-29,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-09-30,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-10-01,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-10-02,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-10-03,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-10-04,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-10-05,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-10-06,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-10-07,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-10-08,14.974263057923737,14.974263057923737,10.658473687295793,14.974263057923737
2021-10-09,14.872578006579374,14.872578006579374,10.586095671766559,14.872578006579374
2021-10-10,15.63781144950375,15.63781144950375,11.13077827046929,15.63781144950375
2021-10-11,15.23662543321255,15.23662543321255,10.845219603454415,15.23662543321255
2021-10-12,15.609418073939132,15.609418073939132,11.110568257784301,15.609418073939132
2021-10-13,15.604231895326178,15.604231895326178,11.10687680745583,15.604231895326178
2021-10-14,16.780912151787003,16.780912151787003,11.944421566976512,16.780912151787003
2021-10-15,16.564091247918604,16.564091247918604,11.790091441360472,16.564091247918604
2021-10-16,16.741705621024128,16.741705621024128,11.916514899724188,16.741705621024128
2021-10-17,16.872723294892072,16.872723294892072,12.009771470955133,16.872723294892072
2021-10-18,17.490588724344498,17.490588724344498,12.449559552454318,17.490588724344498
2021-10-19,17.958819568035054,17.958819568035054,12.782839801889715,17.958819568035054
2021-10-20,16.922601490146032,16.922601490146032,12.045274081643063,16.922601490146032
2021-10-21,16.534508161953873,16.534508161953873,11.753806382649088,16.534508161953873
2021-10-22,16.64797416183657,16.64797416183657,11.869726832024718,16.64797416183657
2021-10-23,16.259287479559614,16.259287479559614,11.785569124195217,16.259287479559614
2021-10-24,16.805430872754474,16.805430872754474,12.216798696249747,16.805430872754474
2021-10-25,16.401215616290806,16.401215616290806,11.684197559849741,16.401215616290806
2021-10-26,15.569467810174592,15.569467810174592,11.056609272622005,15.569467810174592
2021-10-27,17.014546257971574,17.014546257971574,12.082827250036555,17.014546257971574
2021-10-28,17.542010609817034,17.542010609817034,12.45740442343107,17.542010609817034
2021-10-29,17.160078305376214,17.160078305376214,12.186176382095281,17.160078305376214
2021-10-30,17.019270293334678,17.019270293334678,12.086182009096834,17.019270293334678
2021-10-31,17.147176528124028,17.147176528124028,12.177014224997874,17.147176528124028
2021-11-01,17.192154819394336,17.192154819394336,12.208955419031557,17.192154819394336
2021-11-02,17.1909949017094,17.1909949017094,12.208131707085387,17.1909949017094
2021-11-03,16.925736694562772,16.925736694562772,12.019759414047865,16.925736694562772
2021-11-04,18.347289542391646,18.347289542391646,13.029270759615862,18.347289542391646
2021-11-05,19.265711413112392,19.265711413112392,13.681485202382737,19.265711413112392
2021-11-06,19.625225237506367,19.625225237506367,13.936792829650033,19.625225237506367
2021-11-07,19.743049095921197,19.743049095921197,14.020465077241834,19.743049095921197
2021-11-08,19.18414104959443,19.18414104959443,13.623558261742257,19.18414104959443
2021-11-09,18.552726013473922,18.552726013473922,13.175160832340032,18.552726013473922
2021-11-10,18.98474682766164,18.98474682766164,13.481959073509975,18.98474682766164
2021-11-11,18.93942995904055,18.93942995904055,13.449777439820819,18.93942995904055
2021-11-12,19.62220411293163,19.62220411293163,13.93464738740409,19.62220411293163
2021-11-13,19.661478732403243,19.661478732403243,13.962538136601356,19.661478732403243
2021-11-14,19.147887554697565,19.147887554697565,13.597812954790934,19.147887554697565
2021-11-15,17.78536037149015,17.78536037149015,12.630218501870344,17.78536037149015
2021-11-16,17.462100041993047,17.462100041993047,12.400656181554371,17.462100041993047
2021-11-17,16.066340488463496,16.066340488463496,11.409461863928398,16.066340488463496
2021-11-18,17.2154494251391,17.2154494251391,12.225498011046891,17.2154494251391
2021-11-19,17.686084784741396,17.686084784741396,12.559718251869896,17.686084784741396
2021-11-20,17.069340415195278,17.069340415195278,12.121739150830567,17.069340415195278
2021-11-21,16.378519378879282,16.378519378879282,11.631154734652753,16.378519378879282
2021-11-22,17.394548206052395,17.394548206052395,12.352684454790793,17.394548206052395
2021-11-23,17.11363409310691,17.11363409310691,12.153194168811096,17.11363409310691
2021-11-24,18.137760045110934,18.137760045110934,12.88047403703246,18.137760045110934
2021-11-25,18.11055340504327,18.11055340504327,12.861153325976913,18.11055340504327
2021-11-26,18.32579078033974,18.32579078033974,13.01400348042873,18.32579078033974
2021-11-27,19.218477745797614,19.218477745797614,13.647942360046713,19.218477745797614
2021-11-28,19.88858588694412,19.88858588694412,14.123817577966372,19.88858588694412
2021-11-29,20.719698975793143,20.719698975793143,14.714029960098049,20.719698975793143
2021-11-30,20.688619427329456,20.688619427329456,14.691958915157903,20.688619427329456
2021-12-01,20.688619427329456,20.688619427329456,14.691958915157903,20.688619427329456
