ts,phase59_phase42_core,phase59_phase49_strict,phase59_restore_trx_only,phase59_restore_trx_sol
2023-08-15,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-16,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-17,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-18,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-19,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-20,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-21,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-22,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-23,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-24,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-25,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-26,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-27,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-28,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-29,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-30,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-08-31,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-01,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-02,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-03,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-04,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-05,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-06,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-07,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-08,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-09,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-10,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-11,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-12,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-13,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-14,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-15,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-16,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-17,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-18,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-19,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-20,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-21,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-22,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-23,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-24,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-25,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-26,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-27,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-28,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-29,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-09-30,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-01,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-02,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-03,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-04,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-05,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-06,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-07,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-08,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-09,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-10,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-11,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-12,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-13,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-14,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-15,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-16,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-17,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-18,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-19,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-20,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-21,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-22,16.179025991772544,21.75047449198983,21.048211213763317,21.048211213763317
2023-10-23,15.286936422485919,20.551182802168327,19.88764136947921,19.88764136947921
2023-10-24,15.264006017852191,20.520356027965075,19.85780990742499,19.85780990742499
2023-10-25,15.264006017852191,20.520356027965075,19.85780990742499,19.85780990742499
2023-10-26,15.264006017852191,20.520356027965075,19.85780990742499,19.85780990742499
2023-10-27,15.371669239171627,20.66509441643325,19.997875089558825,19.997875089558825
2023-10-28,15.46292477584009,20.78777493030161,20.116594585479028,20.116594585479028
2023-10-29,15.575364633520874,20.938934849175126,20.26287396438071,20.26287396438071
2023-10-30,15.831206048823528,21.28287843269893,20.595712551157,20.595712551157
2023-10-31,16.31844543210693,21.93790474781751,21.229589859730954,21.229589859730954
2023-11-01,16.168525621865886,21.736358189319485,21.034550687862044,21.034550687862044
2023-11-02,15.842612990907089,21.298213496932476,20.610552488147025,20.610552488147025
2023-11-03,15.91268420656323,21.392414605795683,20.701712101085754,20.701712101085754
2023-11-04,15.982755422219372,21.48661571465889,20.792871714024482,20.792871714024482
2023-11-05,15.91268420656323,21.392414605795683,20.701712101085754,20.701712101085754
2023-11-06,15.738320949000272,21.158007195368633,20.474873064238217,20.474873064238217
2023-11-07,15.79140693165967,21.2293739953418,20.543935625610786,20.543935625610786
2023-11-08,16.268530588464003,21.87080110795815,21.16465281270274,21.16465281270274
2023-11-09,16.534732582998664,22.228673064823006,21.51097006377459,21.51097006377459
2023-11-10,16.458653973210833,22.1263958410632,21.41199509158046,21.41199509158046
2023-11-11,16.486999432831364,22.164502411678367,21.4488713053493,21.4488713053493
2023-11-12,16.239337382554755,21.83155485909302,21.126673717774704,21.126673717774704
2023-11-13,15.531297410598308,20.879692530842895,20.205544418328316,20.205544418328316
2023-11-14,15.810866841585403,21.255535166890155,20.56925212454749,20.56925212454749
2023-11-15,15.548010800494275,20.902161384084852,20.227287813808807,20.227287813808807
2023-11-16,15.757687873734595,21.184043361120295,20.500068593473188,20.500068593473188
2023-11-17,15.634616548137016,21.018590896338623,20.339958135844096,20.339958135844096
2023-11-18,15.72426109394266,21.139105654636385,20.4565818025122,20.4565818025122
2023-11-19,15.714513539140633,21.12600140829989,20.443900656416314,20.443900656416314
2023-11-20,14.998155956915708,20.162957197403006,19.511950506702814,19.511950506702814
2023-11-21,15.697543829379116,21.103187968263878,20.421823799906022,20.421823799906022
2023-11-22,15.649681191016148,21.038843236055495,20.359556582953406,20.359556582953406
2023-11-23,15.825626532408478,21.275377540523785,20.58845384225608,20.58845384225608
2023-11-24,15.853783493956392,21.31323070141439,20.625084828206635,20.625084828206635
2023-11-25,15.635970407008905,21.020410973324328,20.341719447526497,20.341719447526497
2023-11-26,14.787293223106493,19.879481262859056,19.237627234054333,19.237627234054333
2023-11-27,14.93526770645358,20.07841259699146,19.430135619993067,19.430135619993067
2023-11-28,14.904588039991918,20.037168006424853,19.39022270434652,19.39022270434652
2023-11-29,14.865638401576282,19.984805576371134,19.339550913814204,19.339550913814204
2023-11-30,15.198775063286993,20.432661984202493,19.77294726426823,19.77294726426823
2023-12-01,15.500463667257046,20.83824080510998,20.165431055342935,20.165431055342935
2023-12-02,15.348702588374,20.634218914249484,19.96799647281718,19.96799647281718
2023-12-03,16.07785845151352,21.6144686530141,20.916596631004644,20.916596631004644
2023-12-04,16.461844188035762,22.13068464597697,21.416145422724405,21.416145422724405
2023-12-05,16.56304047451229,22.26672913028716,21.547797403065477,21.547797403065477
2023-12-06,16.328069404828774,21.95084285504996,21.242110230899637,21.242110230899637
2023-12-07,19.501683307468532,26.21733011280532,25.37084429484553,25.37084429484553
2023-12-08,20.70668280776499,27.837286153878917,26.93849639007159,26.93849639007159
2023-12-09,21.35960157252879,28.71504560278259,27.787915389284922,27.787915389284922
2023-12-10,19.738653995897653,26.53590460033306,25.679132884286176,25.679132884286176
2023-12-11,19.793788388510542,26.610025205662936,25.750860338179184,25.750860338179184
2023-12-12,20.45050931606278,27.492896139323875,26.605225786299936,26.605225786299936
2023-12-13,20.523607110496208,27.591166066948286,26.700322846980683,26.700322846980683
2023-12-14,20.007462167174484,26.897280203262945,26.028840658283038,26.028840658283038
2023-12-15,20.168574991778023,27.113874229606292,26.238441456453813,26.238441456453813
2023-12-16,19.737620964921227,26.534515832312433,25.677788955783104,25.677788955783104
2023-12-17,20.349742840058266,27.357429476058826,26.47413297074427,26.47413297074427
2023-12-18,20.167601817460692,27.112565930628584,26.237175398868555,26.237175398868555
2023-12-19,20.832098598626875,28.005890429650602,27.101656895342085,27.101656895342085
2023-12-20,20.92410650577544,28.12958240211631,27.221355192630448,27.221355192630448
2023-12-21,20.975264943907927,28.198357883669804,27.28791010216124,27.28791010216124
2023-12-22,20.847950844982183,28.027201593880587,27.122279980419563,27.122279980419563
2023-12-23,20.50893316833885,27.571438970598184,26.681232684567707,26.681232684567707
2023-12-24,20.78782870811313,27.94637565262558,27.044063687542224,27.044063687542224
2023-12-25,20.173662854051912,27.120714160431753,26.245060544637603,26.245060544637603
2023-12-26,21.902139847844374,28.832138594206857,27.901227768564596,27.901227768564596
2023-12-27,21.80077233852081,28.171314403766093,27.261739782190606,27.261739782190606
2023-12-28,21.19932511653434,27.84249498769629,26.94353704490447,26.94353704490447
2023-12-29,21.429091471001083,27.851248499378034,27.154730743469077,27.154730743469077
2023-12-30,21.070926271391162,28.29550154292639,26.700867378787947,26.700867378787947
2023-12-31,21.185809448624536,28.3165312727985,26.84644619387435,26.84644619387435
2024-01-01,21.09795760721078,28.47951167930737,26.735121217631807,26.735121217631807
2024-01-02,21.341239629587335,27.06239494645414,25.40480389832562,25.40480389832562
2024-01-03,21.875108512024763,27.0344452598701,25.964111813409534,25.964111813409534
2024-01-04,21.456122806820705,26.94967414849472,25.88269691500344,25.88269691500344
2024-01-05,20.78033941133029,26.841747519866715,25.779043260326773,25.779043260326773
2024-01-06,20.435689879630175,26.81775568489256,25.756001297383204,25.756001297383204
2024-01-07,20.52354172104393,28.662636222515733,27.527840301319962,27.527840301319962
2024-01-08,20.094330261320653,28.149198744483623,27.03473056813786,27.03473056813786
2024-01-09,20.331396292959255,28.481293357908296,27.353677067417003,27.353677067417003
2024-01-10,20.429968327439113,28.289096172032657,27.169089250787927,27.169089250787927
2024-01-11,19.661027274232453,26.1179694123093,25.083920592482947,25.083920592482947
2024-01-12,20.03224019647015,27.8486100159695,25.48226948922844,25.48226948922844
2024-01-13,19.853262537534114,27.109978290230814,25.254598649979876,25.254598649979876
2024-01-14,21.046446930441004,26.485919802477994,26.772404244970318,26.772404244970318
2024-01-15,20.893984480236234,26.344531551346495,26.57846241894376,26.57846241894376
2024-01-16,20.89123715424878,26.420101133847815,26.574967647490325,26.574967647490325
2024-01-17,20.843047365647912,26.359157922153205,26.513667205417317,26.513667205417317
2024-01-18,20.893723273140754,26.936899569018117,26.57813014708928,26.57813014708928
2024-01-19,21.059704551128846,26.829639516435602,26.789268772344197,26.789268772344197
2024-01-20,20.784129725575106,26.559051656511528,26.438720261526875,26.438720261526875
2024-01-21,19.893282523106464,26.646809881351768,25.305506588747967,25.305506588747967
2024-01-22,19.453244424020426,26.137324631584818,24.745750449820772,24.745750449820772
2024-01-23,19.743537196622857,26.52736118643033,25.115021114992505,25.115021114992505
2024-01-24,20.34226604011537,27.331811580799197,25.876641861909203,25.876641861909203
2024-01-25,20.770447879703955,27.907115499196326,26.421316093037507,26.421316093037507
2024-01-26,20.400324594635855,27.4098188917683,25.950495994943548,25.950495994943548
2024-01-27,20.364037998060553,27.361064322412613,25.904337161797084,25.904337161797084
2024-01-28,20.509184384361767,27.556082599835364,26.088972494382947,26.088972494382947
