ts,phase55_phase42_core,phase55_fresh_light,phase55_fresh_medium,phase55_fresh_heavy
2021-07-19,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-07-20,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-07-21,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-07-22,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-07-23,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-07-24,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-07-25,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-07-26,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-07-27,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-07-28,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-07-29,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-07-30,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-07-31,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-01,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-02,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-03,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-04,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-05,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-06,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-07,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-08,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-09,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-10,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-11,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-12,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-13,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-14,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-15,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-16,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-17,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-18,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-19,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-20,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-21,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-22,14.979212532530644,12.978143732313411,13.86556167649323,12.62946705799913
2021-08-23,14.13313614772247,12.245094454408445,13.08238804362668,11.91611221325813
2021-08-24,14.111936443500886,12.226726812726833,13.062764461561242,11.898238044938243
2021-08-25,13.506195083938856,11.70190627146472,12.502057804734655,11.387517569503222
2021-08-26,14.293241399689526,12.383811290678322,13.23059004296801,12.051102220318867
2021-08-27,14.166746355210764,12.274214683706793,13.113499452445845,11.944450085316763
2021-08-28,14.075007974661961,12.194731607680842,13.028581492250101,11.867102437529597
2021-08-29,14.101948755622747,12.218073377270567,13.053519322540808,11.889817096589418
2021-08-30,14.973310546309037,12.973030190775512,13.860098481829842,12.624490899178989
2021-08-31,16.709484505081754,14.47726915743134,14.580390381440743,13.280569825552508
2021-09-01,16.53046148735206,14.322161774420202,14.38043700129807,13.098441997876497
2021-09-02,17.195422837841214,14.898291124634014,14.958910555489151,13.189129143641827
2021-09-03,16.96579306948988,14.699337532620458,14.759147444221773,12.973432521206261
2021-09-04,17.248605773352132,14.94436936670903,15.005176284624664,13.119586306223646
2021-09-05,17.145907690986217,14.855390692357274,14.915835566294016,13.002113618980122
2021-09-06,14.996758195216561,12.993345474843071,13.046213901228349,11.372366951041329
2021-09-07,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-08,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-09,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-10,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-11,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-12,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-13,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-14,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-15,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-16,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-17,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-18,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-19,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-20,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-21,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-22,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-23,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-24,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-25,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-26,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-27,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-28,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-29,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-09-30,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-10-01,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-10-02,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-10-03,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-10-04,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-10-05,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-10-06,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-10-07,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-10-08,14.974263057923737,12.973855456630808,13.026644580376507,11.355308400614767
2021-10-09,14.872578006579374,12.885754482770611,12.938185133799639,11.278198421093164
2021-10-10,15.63781144950375,13.548760604719785,13.60388895130529,11.858491535302376
2021-10-11,15.23662543321255,13.201168915803292,13.254882951836276,11.554263479245218
2021-10-12,15.609418073939132,13.524160292231869,13.579188542978903,11.8369602228883
2021-10-13,15.604231895326178,13.51966693376498,13.574676901553882,11.833027431181424
2021-10-14,16.780912151787003,14.539154804850288,14.598312951379416,12.72532958650898
2021-10-15,16.564091247918604,14.351298944706565,14.409692727374802,12.560909593244412
2021-10-16,16.741705621024128,14.505185863533718,14.564205794352594,12.695598424019817
2021-10-17,16.872723294892072,14.618700923103026,14.67818273362656,12.79495196729248
2021-10-18,17.490588724344498,15.154025883159948,15.215685869296358,13.263492721142665
2021-10-19,17.958819568035054,15.559705899791087,15.623016551195866,13.618562323714714
2021-10-20,16.922601490146032,14.661915904244955,14.721573551549993,12.832775684385194
2021-10-21,16.534508161953873,14.325667854897143,14.383957347612698,12.538476097634511
2021-10-22,16.64797416183657,14.423975963685256,14.482665460774019,12.624519825908028
2021-10-23,16.259287479559614,14.321708340169568,14.379981722075685,12.53501055024972
2021-10-24,16.805430872754474,14.84573429882626,14.906139882009782,12.993661904148789
2021-10-25,16.401215616290806,14.198522606562344,14.256294759904845,12.427192793196546
2021-10-26,15.569467810174592,13.435883457560198,13.490552520033177,11.759696321985615
2021-10-27,17.014546257971574,14.682933507591066,14.742676673103672,12.851171246801833
2021-10-28,17.542010609817034,15.138116025440638,15.199711276198217,13.249567690020147
2021-10-29,17.160078305376214,14.808522362143375,14.868776534241972,12.96109232461009
2021-10-30,17.019270293334678,14.687010177992518,14.746769931007504,12.854739334161128
2021-10-31,17.147176528124028,14.797388598441929,14.85759746853822,12.951347548208648
2021-11-01,17.192154819394336,14.836203225055764,14.896570027397741,12.985319874871927
2021-11-02,17.1909949017094,14.835202258354448,14.895564987878192,12.984443783286801
2021-11-03,16.925736694562772,14.606294090083315,14.665725418632102,12.7840929427192
2021-11-04,18.347289542391646,15.833042404480414,15.89746523064454,13.857798865101266
2021-11-05,19.265711413112392,16.625607016856844,16.69325469715466,14.55148746299206
2021-11-06,19.625225237506367,16.93585434867525,17.00476438963724,14.823030039140102
2021-11-07,19.743049095921197,17.037532045657752,17.10685580145926,14.912022984264249
2021-11-08,19.18414104959443,16.55521476509973,16.622576027431723,14.489876962521498
2021-11-09,18.552726013473922,16.010326594090937,16.075470769206017,14.012966051471578
2021-11-10,18.98474682766164,16.38314481636011,16.449805945886762,14.339273516926786
2021-11-11,18.93942995904055,16.344038009828378,16.410540018262907,14.305045461109806
2021-11-12,19.62220411293163,16.933247228239804,17.002146661128982,14.820748168752306
2021-11-13,19.661478732403243,16.96713979390064,17.036177131736324,14.85041248379369
2021-11-14,19.147887554697565,16.523929319874348,16.59116328533264,14.462494517867919
2021-11-15,17.78536037149015,15.34811800348695,15.410567728108752,12.729868983196626
2021-11-16,17.462100041993047,15.06915611689393,15.130470777725256,12.460305844532742
2021-11-17,16.066340488463496,13.864666475716595,13.921080206910537,11.464343681872858
2021-11-18,17.2154494251391,14.856305621090902,14.916754217767293,12.28430512781757
2021-11-19,17.686084784741396,15.26244678915903,15.32454792747588,12.620133035560274
2021-11-20,17.069340415195278,14.730218868888505,14.790154433090706,12.18004716650915
2021-11-21,16.378519378879282,14.134065484126886,14.191575368861267,11.687102940119761
2021-11-22,17.394548206052395,15.010861343680832,15.071938809793348,12.412103364066132
2021-11-23,17.11363409310691,14.768442699117212,14.828533791682643,12.211653489484675
2021-11-24,18.137760045110934,15.65222608238718,15.715913187760044,12.94243172088902
2021-11-25,18.11055340504327,15.6287477432636,15.692339317978405,12.923018073307688
2021-11-26,18.32579078033974,15.814489756121914,15.878837093696442,13.07660346790049
2021-11-27,19.218477745797614,16.58484608288968,16.652327911641326,13.713591721677748
2021-11-28,19.88858588694412,17.163124993779814,17.23295977282357,14.19175599559195
2021-11-29,20.719698975793143,17.88034530843507,17.95309837434196,14.784807418590852
2021-11-30,20.688619427329456,17.85352479047242,17.926168726780446,14.762630207462966
2021-12-01,20.688619427329456,17.85352479047242,17.926168726780446,14.762630207462966
2021-12-02,19.889455192271203,17.163875172604556,17.233713004039554,14.192376299577248
2021-12-03,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-04,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-05,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-06,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-07,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-08,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-09,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-10,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-11,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-12,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-13,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-14,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-15,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-16,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-17,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-18,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-19,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-20,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-21,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-22,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-23,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-24,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-25,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-26,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-27,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-28,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-29,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-30,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2021-12-31,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2022-01-01,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2022-01-02,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2022-01-03,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2022-01-04,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2022-01-05,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2022-01-06,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2022-01-07,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
2022-01-08,19.859621009482797,17.13812935984565,17.207862434533496,14.171087735127882
